<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si;1;23/04/21;07:01:00;76005.0000000;76020.0000000;75906.0000000;75960.0000000;6490
SPFB.Si;1;23/04/21;07:02:00;75956.0000000;76073.0000000;75956.0000000;76030.0000000;5511
SPFB.Si;1;23/04/21;07:03:00;76030.0000000;76050.0000000;76006.0000000;76044.0000000;2728
SPFB.Si;1;23/04/21;07:04:00;76050.0000000;76050.0000000;76016.0000000;76026.0000000;2261
SPFB.Si;1;23/04/21;07:05:00;76031.0000000;76081.0000000;76026.0000000;76074.0000000;2195
SPFB.Si;1;23/04/21;07:06:00;76076.0000000;76099.0000000;76075.0000000;76086.0000000;2696
SPFB.Si;1;23/04/21;07:07:00;76086.0000000;76092.0000000;76080.0000000;76082.0000000;554
SPFB.Si;1;23/04/21;07:08:00;76084.0000000;76095.0000000;76080.0000000;76094.0000000;776
SPFB.Si;1;23/04/21;07:09:00;76092.0000000;76096.0000000;76038.0000000;76056.0000000;3112
SPFB.Si;1;23/04/21;07:10:00;76056.0000000;76090.0000000;76038.0000000;76086.0000000;1851
SPFB.Si;1;23/04/21;07:11:00;76089.0000000;76098.0000000;76084.0000000;76085.0000000;1132
SPFB.Si;1;23/04/21;07:12:00;76092.0000000;76093.0000000;76081.0000000;76087.0000000;587
SPFB.Si;1;23/04/21;07:13:00;76083.0000000;76088.0000000;76082.0000000;76082.0000000;378
SPFB.Si;1;23/04/21;07:14:00;76087.0000000;76088.0000000;76052.0000000;76057.0000000;1226
SPFB.Si;1;23/04/21;07:15:00;76052.0000000;76056.0000000;76041.0000000;76052.0000000;1298
SPFB.Si;1;23/04/21;07:16:00;76052.0000000;76075.0000000;76052.0000000;76059.0000000;1328
SPFB.Si;1;23/04/21;07:17:00;76060.0000000;76076.0000000;76059.0000000;76072.0000000;232
SPFB.Si;1;23/04/21;07:18:00;76073.0000000;76078.0000000;76071.0000000;76077.0000000;298
SPFB.Si;1;23/04/21;07:19:00;76077.0000000;76077.0000000;76061.0000000;76063.0000000;757
SPFB.Si;1;23/04/21;07:20:00;76063.0000000;76068.0000000;76057.0000000;76067.0000000;727
SPFB.Si;1;23/04/21;07:21:00;76062.0000000;76068.0000000;76061.0000000;76065.0000000;101
SPFB.Si;1;23/04/21;07:22:00;76060.0000000;76064.0000000;76059.0000000;76064.0000000;45
SPFB.Si;1;23/04/21;07:23:00;76061.0000000;76063.0000000;76025.0000000;76034.0000000;1170
SPFB.Si;1;23/04/21;07:24:00;76029.0000000;76034.0000000;76000.0000000;76000.0000000;1303
SPFB.Si;1;23/04/21;07:25:00;76003.0000000;76013.0000000;76000.0000000;76008.0000000;603
SPFB.Si;1;23/04/21;07:26:00;76007.0000000;76010.0000000;75985.0000000;75989.0000000;1098
SPFB.Si;1;23/04/21;07:27:00;75985.0000000;75993.0000000;75978.0000000;75983.0000000;974
SPFB.Si;1;23/04/21;07:28:00;75983.0000000;75991.0000000;75975.0000000;75983.0000000;1096
SPFB.Si;1;23/04/21;07:29:00;75983.0000000;75984.0000000;75965.0000000;75971.0000000;577
SPFB.Si;1;23/04/21;07:30:00;75970.0000000;75971.0000000;75960.0000000;75965.0000000;970
SPFB.Si;1;23/04/21;07:31:00;75967.0000000;75980.0000000;75963.0000000;75971.0000000;1678
SPFB.Si;1;23/04/21;07:32:00;75971.0000000;75979.0000000;75970.0000000;75977.0000000;660
SPFB.Si;1;23/04/21;07:33:00;75977.0000000;75979.0000000;75966.0000000;75973.0000000;501
SPFB.Si;1;23/04/21;07:34:00;75973.0000000;75978.0000000;75952.0000000;75970.0000000;999
SPFB.Si;1;23/04/21;07:35:00;75966.0000000;76000.0000000;75966.0000000;75994.0000000;1484
SPFB.Si;1;23/04/21;07:36:00;75989.0000000;75999.0000000;75985.0000000;75994.0000000;530
SPFB.Si;1;23/04/21;07:37:00;75996.0000000;76000.0000000;75991.0000000;75992.0000000;524
SPFB.Si;1;23/04/21;07:38:00;75999.0000000;76000.0000000;75982.0000000;75989.0000000;629
SPFB.Si;1;23/04/21;07:39:00;75987.0000000;75994.0000000;75985.0000000;75988.0000000;463
SPFB.Si;1;23/04/21;07:40:00;75988.0000000;75996.0000000;75987.0000000;75993.0000000;304
SPFB.Si;1;23/04/21;07:41:00;75992.0000000;75998.0000000;75983.0000000;75984.0000000;353
