<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si;1;16/06/14;10:01:00;35149.0000000;35200.0000000;35131.0000000;35180.0000000;21651
SPFB.Si;1;16/06/14;10:02:00;35180.0000000;35184.0000000;35162.0000000;35175.0000000;6521
SPFB.Si;1;16/06/14;10:03:00;35176.0000000;35181.0000000;35161.0000000;35169.0000000;13576
SPFB.Si;1;16/06/14;10:04:00;35168.0000000;35183.0000000;35155.0000000;35183.0000000;8658
SPFB.Si;1;16/06/14;10:05:00;35182.0000000;35185.0000000;35171.0000000;35174.0000000;2452
SPFB.Si;1;16/06/14;10:06:00;35174.0000000;35180.0000000;35174.0000000;35177.0000000;802
SPFB.Si;1;16/06/14;10:07:00;35177.0000000;35188.0000000;35177.0000000;35188.0000000;3214
SPFB.Si;1;16/06/14;10:08:00;35188.0000000;35193.0000000;35181.0000000;35191.0000000;5339
SPFB.Si;1;16/06/14;10:09:00;35194.0000000;35215.0000000;35186.0000000;35215.0000000;10774
SPFB.Si;1;16/06/14;10:10:00;35214.0000000;35262.0000000;35213.0000000;35231.0000000;23273
SPFB.Si;1;16/06/14;10:11:00;35229.0000000;35234.0000000;35225.0000000;35231.0000000;2436
SPFB.Si;1;16/06/14;10:12:00;35228.0000000;35234.0000000;35219.0000000;35224.0000000;6931
SPFB.Si;1;16/06/14;10:13:00;35224.0000000;35233.0000000;35220.0000000;35233.0000000;3624
SPFB.Si;1;16/06/14;10:14:00;35232.0000000;35277.0000000;35232.0000000;35274.0000000;5387
SPFB.Si;1;16/06/14;10:15:00;35274.0000000;35288.0000000;35270.0000000;35273.0000000;8201
SPFB.Si;1;16/06/14;10:16:00;35273.0000000;35276.0000000;35260.0000000;35265.0000000;5761
SPFB.Si;1;16/06/14;10:17:00;35262.0000000;35281.0000000;35262.0000000;35278.0000000;2593
SPFB.Si;1;16/06/14;10:18:00;35276.0000000;35314.0000000;35276.0000000;35306.0000000;9750
SPFB.Si;1;16/06/14;10:19:00;35306.0000000;35308.0000000;35293.0000000;35296.0000000;2945
SPFB.Si;1;16/06/14;10:20:00;35298.0000000;35307.0000000;35292.0000000;35304.0000000;3234
SPFB.Si;1;16/06/14;10:21:00;35305.0000000;35326.0000000;35304.0000000;35321.0000000;5549
SPFB.Si;1;16/06/14;10:22:00;35324.0000000;35347.0000000;35321.0000000;35336.0000000;5598
SPFB.Si;1;16/06/14;10:23:00;35336.0000000;35341.0000000;35332.0000000;35333.0000000;1245
SPFB.Si;1;16/06/14;10:24:00;35336.0000000;35336.0000000;35320.0000000;35324.0000000;2387
SPFB.Si;1;16/06/14;10:25:00;35324.0000000;35329.0000000;35310.0000000;35320.0000000;5998
SPFB.Si;1;16/06/14;10:26:00;35318.0000000;35323.0000000;35311.0000000;35317.0000000;4894
SPFB.Si;1;16/06/14;10:27:00;35317.0000000;35317.0000000;35295.0000000;35297.0000000;2534
SPFB.Si;1;16/06/14;10:28:00;35296.0000000;35306.0000000;35294.0000000;35305.0000000;2897
SPFB.Si;1;16/06/14;10:29:00;35305.0000000;35305.0000000;35301.0000000;35304.0000000;2692
SPFB.Si;1;16/06/14;10:30:00;35302.0000000;35309.0000000;35299.0000000;35307.0000000;4754
SPFB.Si;1;16/06/14;10:31:00;35307.0000000;35312.0000000;35304.0000000;35309.0000000;4198
SPFB.Si;1;16/06/14;10:32:00;35308.0000000;35317.0000000;35300.0000000;35316.0000000;9817
SPFB.Si;1;16/06/14;10:33:00;35316.0000000;35317.0000000;35310.0000000;35311.0000000;3641
SPFB.Si;1;16/06/14;10:34:00;35311.0000000;35312.0000000;35302.0000000;35305.0000000;2616
SPFB.Si;1;16/06/14;10:35:00;35305.0000000;35310.0000000;35304.0000000;35309.0000000;2774
SPFB.Si;1;16/06/14;10:36:00;35309.0000000;35312.0000000;35295.0000000;35297.0000000;6685
SPFB.Si;1;16/06/14;10:37:00;35296.0000000;35301.0000000;35295.0000000;35300.0000000;6755
SPFB.Si;1;16/06/14;10:38:00;35296.0000000;35299.0000000;35295.0000000;35297.0000000;564
SPFB.Si;1;16/06/14;10:39:00;35296.0000000;35304.0000000;35295.0000000;35299.0000000;2871
SPFB.Si;1;16/06/14;10:40:00;35300.0000000;35300.0000000;35290.0000000;35298.0000000;2312
SPFB.Si;1;16/06/14;10:41:00;35297.0000000;35299.0000000;35293.0000000;35293.0000000;1587
SPFB.Si;1;16/06/14;10:42:00;35295.0000000;35300.0000000;35294.0000000;35299.0000000;731
SPFB.Si;1;16/06/14;10:43:00;35300.0000000;35303.0000000;35300.0000000;35301.0000000;588
SPFB.Si;1;16/06/14;10:44:00;35302.0000000;35305.0000000;35302.0000000;35305.0000000;1478
SPFB.Si;1;16/06/14;10:45:00;35305.0000000;35310.0000000;35302.0000000;35305.0000000;4548
SPFB.Si;1;16/06/14;10:46:00;35305.0000000;35308.0000000;35304.0000000;35308.0000000;1228
SPFB.Si;1;16/06/14;10:47:00;35308.0000000;35310.0000000;35306.0000000;35306.0000000;600
SPFB.Si;1;16/06/14;10:48:00;35305.0000000;35309.0000000;35302.0000000;35306.0000000;2325
SPFB.Si;1;16/06/14;10:49:00;35307.0000000;35307.0000000;35303.0000000;35304.0000000;2560
SPFB.Si;1;16/06/14;10:50:00;35306.0000000;35314.0000000;35306.0000000;35308.0000000;1140
SPFB.Si;1;16/06/14;10:51:00;35310.0000000;35312.0000000;35307.0000000;35309.0000000;939
SPFB.Si;1;16/06/14;10:52:00;35309.0000000;35318.0000000;35309.0000000;35318.0000000;405
SPFB.Si;1;16/06/14;10:53:00;35316.0000000;35319.0000000;35314.0000000;35315.0000000;2051
SPFB.Si;1;16/06/14;10:54:00;35315.0000000;35325.0000000;35315.0000000;35321.0000000;1552
SPFB.Si;1;16/06/14;10:55:00;35321.0000000;35329.0000000;35321.0000000;35329.0000000;2001
SPFB.Si;1;16/06/14;10:56:00;35329.0000000;35334.0000000;35317.0000000;35324.0000000;3595
SPFB.Si;1;16/06/14;10:57:00;35322.0000000;35334.0000000;35320.0000000;35329.0000000;1745
SPFB.Si;1;16/06/14;10:58:00;35328.0000000;35333.0000000;35322.0000000;35325.0000000;1135
SPFB.Si;1;16/06/14;10:59:00;35323.0000000;35335.0000000;35322.0000000;35335.0000000;1533
SPFB.Si;1;16/06/14;11:00:00;35335.0000000;35356.0000000;35329.0000000;35335.0000000;12386
SPFB.Si;1;16/06/14;11:01:00;35334.0000000;35340.0000000;35331.0000000;35334.0000000;3540
SPFB.Si;1;16/06/14;11:02:00;35333.0000000;35338.0000000;35330.0000000;35333.0000000;12229
SPFB.Si;1;16/06/14;11:03:00;35333.0000000;35337.0000000;35330.0000000;35330.0000000;21770
SPFB.Si;1;16/06/14;11:04:00;35332.0000000;35337.0000000;35330.0000000;35336.0000000;1824
