<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si;1;14/02/14;10:01:00;35340.0000000;35367.0000000;35303.0000000;35364.0000000;11546
SPFB.Si;1;14/02/14;10:02:00;35364.0000000;35389.0000000;35364.0000000;35367.0000000;12754
SPFB.Si;1;14/02/14;10:03:00;35368.0000000;35385.0000000;35359.0000000;35384.0000000;9872
SPFB.Si;1;14/02/14;10:04:00;35384.0000000;35397.0000000;35380.0000000;35395.0000000;11659
SPFB.Si;1;14/02/14;10:05:00;35395.0000000;35402.0000000;35390.0000000;35394.0000000;12938
SPFB.Si;1;14/02/14;10:06:00;35394.0000000;35394.0000000;35380.0000000;35391.0000000;8144
SPFB.Si;1;14/02/14;10:07:00;35391.0000000;35424.0000000;35388.0000000;35420.0000000;18318
SPFB.Si;1;14/02/14;10:08:00;35422.0000000;35438.0000000;35415.0000000;35435.0000000;11404
SPFB.Si;1;14/02/14;10:09:00;35435.0000000;35450.0000000;35432.0000000;35450.0000000;14792
SPFB.Si;1;14/02/14;10:10:00;35450.0000000;35475.0000000;35440.0000000;35446.0000000;28902
SPFB.Si;1;14/02/14;10:11:00;35446.0000000;35474.0000000;35438.0000000;35448.0000000;21944
SPFB.Si;1;14/02/14;10:12:00;35446.0000000;35452.0000000;35442.0000000;35442.0000000;5081
SPFB.Si;1;14/02/14;10:13:00;35443.0000000;35446.0000000;35423.0000000;35423.0000000;6553
SPFB.Si;1;14/02/14;10:14:00;35424.0000000;35430.0000000;35421.0000000;35429.0000000;8584
SPFB.Si;1;14/02/14;10:15:00;35429.0000000;35442.0000000;35429.0000000;35438.0000000;4499
SPFB.Si;1;14/02/14;10:16:00;35440.0000000;35442.0000000;35431.0000000;35432.0000000;2312
SPFB.Si;1;14/02/14;10:17:00;35433.0000000;35445.0000000;35429.0000000;35444.0000000;4787
SPFB.Si;1;14/02/14;10:18:00;35443.0000000;35453.0000000;35436.0000000;35453.0000000;5197
SPFB.Si;1;14/02/14;10:19:00;35453.0000000;35454.0000000;35436.0000000;35444.0000000;5826
SPFB.Si;1;14/02/14;10:20:00;35444.0000000;35444.0000000;35434.0000000;35434.0000000;3714
SPFB.Si;1;14/02/14;10:21:00;35433.0000000;35450.0000000;35433.0000000;35449.0000000;4153
SPFB.Si;1;14/02/14;10:22:00;35449.0000000;35451.0000000;35442.0000000;35443.0000000;3691
SPFB.Si;1;14/02/14;10:23:00;35444.0000000;35445.0000000;35439.0000000;35439.0000000;2065
SPFB.Si;1;14/02/14;10:24:00;35440.0000000;35444.0000000;35436.0000000;35437.0000000;3641
SPFB.Si;1;14/02/14;10:25:00;35437.0000000;35443.0000000;35437.0000000;35441.0000000;2538
SPFB.Si;1;14/02/14;10:26:00;35440.0000000;35442.0000000;35437.0000000;35437.0000000;1273
SPFB.Si;1;14/02/14;10:27:00;35437.0000000;35443.0000000;35436.0000000;35441.0000000;1772
SPFB.Si;1;14/02/14;10:28:00;35441.0000000;35445.0000000;35441.0000000;35443.0000000;1455
SPFB.Si;1;14/02/14;10:29:00;35444.0000000;35445.0000000;35441.0000000;35442.0000000;694
SPFB.Si;1;14/02/14;10:30:00;35442.0000000;35445.0000000;35442.0000000;35443.0000000;628
SPFB.Si;1;14/02/14;10:31:00;35444.0000000;35445.0000000;35439.0000000;35442.0000000;2213
SPFB.Si;1;14/02/14;10:32:00;35440.0000000;35440.0000000;35433.0000000;35435.0000000;3060
SPFB.Si;1;14/02/14;10:33:00;35435.0000000;35439.0000000;35434.0000000;35437.0000000;3233
SPFB.Si;1;14/02/14;10:34:00;35439.0000000;35449.0000000;35436.0000000;35447.0000000;3345
SPFB.Si;1;14/02/14;10:35:00;35448.0000000;35448.0000000;35440.0000000;35442.0000000;1198
SPFB.Si;1;14/02/14;10:36:00;35444.0000000;35445.0000000;35441.0000000;35441.0000000;683
SPFB.Si;1;14/02/14;10:37:00;35443.0000000;35444.0000000;35440.0000000;35443.0000000;209
SPFB.Si;1;14/02/14;10:38:00;35443.0000000;35445.0000000;35438.0000000;35438.0000000;415
SPFB.Si;1;14/02/14;10:39:00;35438.0000000;35450.0000000;35438.0000000;35450.0000000;4530
SPFB.Si;1;14/02/14;10:40:00;35450.0000000;35455.0000000;35447.0000000;35452.0000000;9107
SPFB.Si;1;14/02/14;10:41:00;35452.0000000;35455.0000000;35443.0000000;35445.0000000;3999
SPFB.Si;1;14/02/14;10:42:00;35445.0000000;35446.0000000;35436.0000000;35438.0000000;4223
SPFB.Si;1;14/02/14;10:43:00;35438.0000000;35444.0000000;35436.0000000;35444.0000000;2119
SPFB.Si;1;14/02/14;10:44:00;35442.0000000;35444.0000000;35440.0000000;35440.0000000;1061
SPFB.Si;1;14/02/14;10:45:00;35440.0000000;35448.0000000;35440.0000000;35445.0000000;849
SPFB.Si;1;14/02/14;10:46:00;35446.0000000;35446.0000000;35441.0000000;35442.0000000;849
SPFB.Si;1;14/02/14;10:47:00;35441.0000000;35444.0000000;35438.0000000;35438.0000000;810
SPFB.Si;1;14/02/14;10:48:00;35440.0000000;35442.0000000;35434.0000000;35438.0000000;2002
SPFB.Si;1;14/02/14;10:49:00;35437.0000000;35437.0000000;35433.0000000;35435.0000000;1861
SPFB.Si;1;14/02/14;10:50:00;35435.0000000;35436.0000000;35432.0000000;35435.0000000;1126
SPFB.Si;1;14/02/14;10:51:00;35435.0000000;35446.0000000;35433.0000000;35441.0000000;3324
SPFB.Si;1;14/02/14;10:52:00;35444.0000000;35446.0000000;35439.0000000;35443.0000000;2070
SPFB.Si;1;14/02/14;10:53:00;35442.0000000;35454.0000000;35442.0000000;35451.0000000;6530
SPFB.Si;1;14/02/14;10:54:00;35449.0000000;35452.0000000;35431.0000000;35436.0000000;4737
SPFB.Si;1;14/02/14;10:55:00;35436.0000000;35439.0000000;35434.0000000;35434.0000000;1492
SPFB.Si;1;14/02/14;10:56:00;35434.0000000;35439.0000000;35433.0000000;35436.0000000;2134
SPFB.Si;1;14/02/14;10:57:00;35438.0000000;35441.0000000;35435.0000000;35437.0000000;1673
SPFB.Si;1;14/02/14;10:58:00;35436.0000000;35444.0000000;35436.0000000;35442.0000000;2505
SPFB.Si;1;14/02/14;10:59:00;35442.0000000;35447.0000000;35440.0000000;35446.0000000;538
SPFB.Si;1;14/02/14;11:00:00;35446.0000000;35454.0000000;35442.0000000;35452.0000000;2665
SPFB.Si;1;14/02/14;11:01:00;35451.0000000;35467.0000000;35437.0000000;35443.0000000;15595
SPFB.Si;1;14/02/14;11:02:00;35443.0000000;35469.0000000;35442.0000000;35453.0000000;12479
SPFB.Si;1;14/02/14;11:03:00;35453.0000000;35463.0000000;35450.0000000;35462.0000000;3737
SPFB.Si;1;14/02/14;11:04:00;35461.0000000;35462.0000000;35437.0000000;35443.0000000;9587
SPFB.Si;1;14/02/14;11:05:00;35443.0000000;35449.0000000;35440.0000000;35447.0000000;3023
SPFB.Si;1;14/02/14;11:06:00;35446.0000000;35447.0000000;35440.0000000;35445.0000000;2214
SPFB.Si;1;14/02/14;11:07:00;35445.0000000;35449.0000000;35443.0000000;35448.0000000;1289
SPFB.Si;1;14/02/14;11:08:00;35449.0000000;35454.0000000;35448.0000000;35451.0000000;2511
SPFB.Si;1;14/02/14;11:09:00;35453.0000000;35453.0000000;35447.0000000;35447.0000000;1398
SPFB.Si;1;14/02/14;11:10:00;35448.0000000;35450.0000000;35442.0000000;35443.0000000;905
SPFB.Si;1;14/02/14;11:11:00;35443.0000000;35446.0000000;35442.0000000;35442.0000000;2060
SPFB.Si;1;14/02/14;11:12:00;35442.0000000;35444.0000000;35438.0000000;35438.0000000;2143
SPFB.Si;1;14/02/14;11:13:00;35438.0000000;35440.0000000;35420.0000000;35421.0000000;11984
SPFB.Si;1;14/02/14;11:14:00;35420.0000000;35432.0000000;35415.0000000;35428.0000000;25676
SPFB.Si;1;14/02/14;11:15:00;35428.0000000;35433.0000000;35420.0000000;35420.0000000;4176
SPFB.Si;1;14/02/14;11:16:00;35422.0000000;35425.0000000;35403.0000000;35408.0000000;9485
SPFB.Si;1;14/02/14;11:17:00;35407.0000000;35412.0000000;35398.0000000;35412.0000000;8464
SPFB.Si;1;14/02/14;11:18:00;35413.0000000;35437.0000000;35407.0000000;35436.0000000;19379
SPFB.Si;1;14/02/14;11:19:00;35437.0000000;35445.0000000;35430.0000000;35440.0000000;6656
SPFB.Si;1;14/02/14;11:20:00;35439.0000000;35440.0000000;35432.0000000;35432.0000000;2329
SPFB.Si;1;14/02/14;11:21:00;35433.0000000;35445.0000000;35422.0000000;35445.0000000;6348
SPFB.Si;1;14/02/14;11:22:00;35446.0000000;35455.0000000;35444.0000000;35448.0000000;11694
SPFB.Si;1;14/02/14;11:23:00;35446.0000000;35449.0000000;35433.0000000;35434.0000000;3087
SPFB.Si;1;14/02/14;11:24:00;35434.0000000;35452.0000000;35434.0000000;35450.0000000;4233
SPFB.Si;1;14/02/14;11:25:00;35450.0000000;35453.0000000;35447.0000000;35451.0000000;4118
SPFB.Si;1;14/02/14;11:26:00;35452.0000000;35454.0000000;35449.0000000;35452.0000000;1354
SPFB.Si;1;14/02/14;11:27:00;35450.0000000;35459.0000000;35450.0000000;35459.0000000;2094
SPFB.Si;1;14/02/14;11:28:00;35459.0000000;35460.0000000;35445.0000000;35448.0000000;3217
SPFB.Si;1;14/02/14;11:29:00;35448.0000000;35460.0000000;35447.0000000;35460.0000000;4104
SPFB.Si;1;14/02/14;11:30:00;35460.0000000;35487.0000000;35460.0000000;35481.0000000;30691
SPFB.Si;1;14/02/14;11:31:00;35480.0000000;35493.0000000;35466.0000000;35484.0000000;10361
SPFB.Si;1;14/02/14;11:32:00;35483.0000000;35519.0000000;35474.0000000;35504.0000000;35786
SPFB.Si;1;14/02/14;11:33:00;35503.0000000;35516.0000000;35491.0000000;35507.0000000;12390
SPFB.Si;1;14/02/14;11:34:00;35508.0000000;35514.0000000;35501.0000000;35505.0000000;8734
SPFB.Si;1;14/02/14;11:35:00;35503.0000000;35510.0000000;35503.0000000;35509.0000000;2160
SPFB.Si;1;14/02/14;11:36:00;35510.0000000;35549.0000000;35510.0000000;35548.0000000;22392
SPFB.Si;1;14/02/14;11:37:00;35548.0000000;35551.0000000;35527.0000000;35534.0000000;19992
SPFB.Si;1;14/02/14;11:38:00;35533.0000000;35547.0000000;35531.0000000;35540.0000000;8630
SPFB.Si;1;14/02/14;11:39:00;35540.0000000;35541.0000000;35535.0000000;35537.0000000;3074
SPFB.Si;1;14/02/14;11:40:00;35535.0000000;35537.0000000;35530.0000000;35533.0000000;6639
SPFB.Si;1;14/02/14;11:41:00;35533.0000000;35534.0000000;35522.0000000;35526.0000000;5680
SPFB.Si;1;14/02/14;11:42:00;35525.0000000;35527.0000000;35514.0000000;35517.0000000;6569
SPFB.Si;1;14/02/14;11:43:00;35517.0000000;35539.0000000;35516.0000000;35532.0000000;5011
SPFB.Si;1;14/02/14;11:44:00;35531.0000000;35535.0000000;35518.0000000;35519.0000000;9630
SPFB.Si;1;14/02/14;11:45:00;35517.0000000;35521.0000000;35512.0000000;35514.0000000;4853
SPFB.Si;1;14/02/14;11:46:00;35514.0000000;35531.0000000;35513.0000000;35529.0000000;5914
SPFB.Si;1;14/02/14;11:47:00;35528.0000000;35535.0000000;35528.0000000;35532.0000000;1684
SPFB.Si;1;14/02/14;11:48:00;35532.0000000;35534.0000000;35528.0000000;35529.0000000;587
SPFB.Si;1;14/02/14;11:49:00;35530.0000000;35537.0000000;35528.0000000;35535.0000000;3304
SPFB.Si;1;14/02/14;11:50:00;35535.0000000;35539.0000000;35530.0000000;35533.0000000;2025
SPFB.Si;1;14/02/14;11:51:00;35534.0000000;35538.0000000;35528.0000000;35533.0000000;3260
SPFB.Si;1;14/02/14;11:52:00;35533.0000000;35534.0000000;35529.0000000;35531.0000000;1306
SPFB.Si;1;14/02/14;11:53:00;35530.0000000;35530.0000000;35524.0000000;35527.0000000;3185
