<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si;1;27/10/17;10:01:00;58425.0000000;58498.0000000;58417.0000000;58485.0000000;24822
SPFB.Si;1;27/10/17;10:02:00;58484.0000000;58499.0000000;58460.0000000;58485.0000000;11238
SPFB.Si;1;27/10/17;10:03:00;58486.0000000;58538.0000000;58483.0000000;58522.0000000;21271
SPFB.Si;1;27/10/17;10:04:00;58526.0000000;58530.0000000;58504.0000000;58516.0000000;9900
SPFB.Si;1;27/10/17;10:05:00;58516.0000000;58526.0000000;58500.0000000;58500.0000000;5241
SPFB.Si;1;27/10/17;10:06:00;58502.0000000;58505.0000000;58480.0000000;58481.0000000;4729
SPFB.Si;1;27/10/17;10:07:00;58480.0000000;58509.0000000;58480.0000000;58489.0000000;17094
SPFB.Si;1;27/10/17;10:08:00;58490.0000000;58503.0000000;58490.0000000;58497.0000000;2716
SPFB.Si;1;27/10/17;10:09:00;58497.0000000;58506.0000000;58493.0000000;58505.0000000;4463
SPFB.Si;1;27/10/17;10:10:00;58505.0000000;58506.0000000;58484.0000000;58486.0000000;2819
SPFB.Si;1;27/10/17;10:11:00;58486.0000000;58493.0000000;58470.0000000;58476.0000000;4472
SPFB.Si;1;27/10/17;10:12:00;58477.0000000;58497.0000000;58477.0000000;58497.0000000;2837
SPFB.Si;1;27/10/17;10:13:00;58496.0000000;58518.0000000;58494.0000000;58509.0000000;7930
SPFB.Si;1;27/10/17;10:14:00;58509.0000000;58530.0000000;58508.0000000;58526.0000000;6626
SPFB.Si;1;27/10/17;10:15:00;58525.0000000;58550.0000000;58522.0000000;58550.0000000;10219
SPFB.Si;1;27/10/17;10:16:00;58550.0000000;58579.0000000;58545.0000000;58578.0000000;15207
SPFB.Si;1;27/10/17;10:17:00;58578.0000000;58609.0000000;58576.0000000;58602.0000000;14788
SPFB.Si;1;27/10/17;10:18:00;58602.0000000;58608.0000000;58591.0000000;58607.0000000;10362
SPFB.Si;1;27/10/17;10:19:00;58607.0000000;58677.0000000;58603.0000000;58669.0000000;29490
SPFB.Si;1;27/10/17;10:20:00;58670.0000000;58672.0000000;58650.0000000;58654.0000000;12484
SPFB.Si;1;27/10/17;10:21:00;58652.0000000;58660.0000000;58637.0000000;58647.0000000;12118
SPFB.Si;1;27/10/17;10:22:00;58649.0000000;58671.0000000;58649.0000000;58658.0000000;8756
SPFB.Si;1;27/10/17;10:23:00;58656.0000000;58658.0000000;58615.0000000;58617.0000000;9097
SPFB.Si;1;27/10/17;10:24:00;58616.0000000;58623.0000000;58600.0000000;58618.0000000;6826
SPFB.Si;1;27/10/17;10:25:00;58619.0000000;58620.0000000;58591.0000000;58598.0000000;6650
SPFB.Si;1;27/10/17;10:26:00;58598.0000000;58619.0000000;58597.0000000;58610.0000000;7145
SPFB.Si;1;27/10/17;10:27:00;58610.0000000;58650.0000000;58606.0000000;58647.0000000;7429
SPFB.Si;1;27/10/17;10:28:00;58647.0000000;58658.0000000;58640.0000000;58649.0000000;6033
SPFB.Si;1;27/10/17;10:29:00;58649.0000000;58660.0000000;58640.0000000;58644.0000000;6000
SPFB.Si;1;27/10/17;10:30:00;58645.0000000;58649.0000000;58637.0000000;58638.0000000;4348
SPFB.Si;1;27/10/17;10:31:00;58640.0000000;58645.0000000;58621.0000000;58636.0000000;7971
SPFB.Si;1;27/10/17;10:32:00;58635.0000000;58646.0000000;58627.0000000;58639.0000000;6394
SPFB.Si;1;27/10/17;10:33:00;58639.0000000;58652.0000000;58636.0000000;58649.0000000;3525
SPFB.Si;1;27/10/17;10:34:00;58648.0000000;58662.0000000;58640.0000000;58657.0000000;6856
SPFB.Si;1;27/10/17;10:35:00;58657.0000000;58668.0000000;58654.0000000;58663.0000000;2446
SPFB.Si;1;27/10/17;10:36:00;58662.0000000;58688.0000000;58662.0000000;58682.0000000;11551
SPFB.Si;1;27/10/17;10:37:00;58683.0000000;58687.0000000;58654.0000000;58656.0000000;5847
SPFB.Si;1;27/10/17;10:38:00;58654.0000000;58670.0000000;58654.0000000;58669.0000000;2512
SPFB.Si;1;27/10/17;10:39:00;58666.0000000;58680.0000000;58661.0000000;58661.0000000;3946
SPFB.Si;1;27/10/17;10:40:00;58662.0000000;58666.0000000;58653.0000000;58656.0000000;3657
SPFB.Si;1;27/10/17;10:41:00;58658.0000000;58675.0000000;58654.0000000;58671.0000000;3645
SPFB.Si;1;27/10/17;10:42:00;58670.0000000;58671.0000000;58636.0000000;58644.0000000;5746
SPFB.Si;1;27/10/17;10:43:00;58643.0000000;58666.0000000;58639.0000000;58663.0000000;4571
SPFB.Si;1;27/10/17;10:44:00;58663.0000000;58680.0000000;58660.0000000;58662.0000000;5673
SPFB.Si;1;27/10/17;10:45:00;58661.0000000;58663.0000000;58650.0000000;58652.0000000;2407
SPFB.Si;1;27/10/17;10:46:00;58651.0000000;58655.0000000;58639.0000000;58641.0000000;3202
SPFB.Si;1;27/10/17;10:47:00;58641.0000000;58647.0000000;58634.0000000;58637.0000000;2022
SPFB.Si;1;27/10/17;10:48:00;58638.0000000;58640.0000000;58612.0000000;58618.0000000;6769
SPFB.Si;1;27/10/17;10:49:00;58619.0000000;58624.0000000;58600.0000000;58602.0000000;4834
SPFB.Si;1;27/10/17;10:50:00;58602.0000000;58618.0000000;58596.0000000;58605.0000000;6543
SPFB.Si;1;27/10/17;10:51:00;58605.0000000;58618.0000000;58597.0000000;58608.0000000;2973
SPFB.Si;1;27/10/17;10:52:00;58608.0000000;58615.0000000;58593.0000000;58593.0000000;2618
SPFB.Si;1;27/10/17;10:53:00;58593.0000000;58600.0000000;58588.0000000;58600.0000000;2837
SPFB.Si;1;27/10/17;10:54:00;58600.0000000;58604.0000000;58596.0000000;58601.0000000;2160
SPFB.Si;1;27/10/17;10:55:00;58603.0000000;58604.0000000;58589.0000000;58590.0000000;1310
SPFB.Si;1;27/10/17;10:56:00;58589.0000000;58594.0000000;58573.0000000;58585.0000000;5086
SPFB.Si;1;27/10/17;10:57:00;58585.0000000;58611.0000000;58584.0000000;58606.0000000;4216
SPFB.Si;1;27/10/17;10:58:00;58606.0000000;58614.0000000;58592.0000000;58608.0000000;4205
SPFB.Si;1;27/10/17;10:59:00;58609.0000000;58640.0000000;58608.0000000;58636.0000000;7721
SPFB.Si;1;27/10/17;11:00:00;58636.0000000;58653.0000000;58626.0000000;58649.0000000;7506
SPFB.Si;1;27/10/17;11:01:00;58649.0000000;58655.0000000;58645.0000000;58655.0000000;4847
SPFB.Si;1;27/10/17;11:02:00;58656.0000000;58665.0000000;58641.0000000;58644.0000000;5208
SPFB.Si;1;27/10/17;11:03:00;58642.0000000;58646.0000000;58629.0000000;58629.0000000;4022
SPFB.Si;1;27/10/17;11:04:00;58629.0000000;58662.0000000;58627.0000000;58654.0000000;11004
SPFB.Si;1;27/10/17;11:05:00;58657.0000000;58664.0000000;58632.0000000;58641.0000000;7247
SPFB.Si;1;27/10/17;11:06:00;58642.0000000;58654.0000000;58636.0000000;58639.0000000;4660
SPFB.Si;1;27/10/17;11:07:00;58638.0000000;58649.0000000;58631.0000000;58639.0000000;3304
SPFB.Si;1;27/10/17;11:08:00;58639.0000000;58648.0000000;58632.0000000;58647.0000000;1521
SPFB.Si;1;27/10/17;11:09:00;58646.0000000;58658.0000000;58641.0000000;58654.0000000;2569
SPFB.Si;1;27/10/17;11:10:00;58655.0000000;58660.0000000;58643.0000000;58643.0000000;2247
SPFB.Si;1;27/10/17;11:11:00;58644.0000000;58657.0000000;58644.0000000;58649.0000000;1314
SPFB.Si;1;27/10/17;11:12:00;58647.0000000;58651.0000000;58644.0000000;58650.0000000;779
SPFB.Si;1;27/10/17;11:13:00;58651.0000000;58660.0000000;58650.0000000;58659.0000000;5800
SPFB.Si;1;27/10/17;11:14:00;58658.0000000;58669.0000000;58655.0000000;58669.0000000;4476
SPFB.Si;1;27/10/17;11:15:00;58669.0000000;58670.0000000;58663.0000000;58670.0000000;8860
SPFB.Si;1;27/10/17;11:16:00;58670.0000000;58675.0000000;58665.0000000;58667.0000000;5999
SPFB.Si;1;27/10/17;11:17:00;58668.0000000;58694.0000000;58664.0000000;58678.0000000;10452
SPFB.Si;1;27/10/17;11:18:00;58679.0000000;58681.0000000;58663.0000000;58670.0000000;5719
SPFB.Si;1;27/10/17;11:19:00;58670.0000000;58713.0000000;58667.0000000;58702.0000000;11410
SPFB.Si;1;27/10/17;11:20:00;58701.0000000;58707.0000000;58687.0000000;58688.0000000;4519
SPFB.Si;1;27/10/17;11:21:00;58689.0000000;58695.0000000;58673.0000000;58683.0000000;7484
SPFB.Si;1;27/10/17;11:22:00;58683.0000000;58684.0000000;58669.0000000;58679.0000000;3939
SPFB.Si;1;27/10/17;11:23:00;58679.0000000;58689.0000000;58675.0000000;58687.0000000;1706
SPFB.Si;1;27/10/17;11:24:00;58687.0000000;58690.0000000;58675.0000000;58683.0000000;7021
SPFB.Si;1;27/10/17;11:25:00;58681.0000000;58685.0000000;58669.0000000;58678.0000000;3906
SPFB.Si;1;27/10/17;11:26:00;58678.0000000;58680.0000000;58663.0000000;58674.0000000;3060
SPFB.Si;1;27/10/17;11:27:00;58674.0000000;58700.0000000;58666.0000000;58691.0000000;5132
SPFB.Si;1;27/10/17;11:28:00;58691.0000000;58692.0000000;58678.0000000;58681.0000000;1803
SPFB.Si;1;27/10/17;11:29:00;58682.0000000;58691.0000000;58678.0000000;58691.0000000;1313
SPFB.Si;1;27/10/17;11:30:00;58691.0000000;58703.0000000;58676.0000000;58681.0000000;5815
SPFB.Si;1;27/10/17;11:31:00;58682.0000000;58686.0000000;58662.0000000;58677.0000000;8479
SPFB.Si;1;27/10/17;11:32:00;58676.0000000;58678.0000000;58630.0000000;58630.0000000;8355
SPFB.Si;1;27/10/17;11:33:00;58630.0000000;58646.0000000;58626.0000000;58631.0000000;6548
SPFB.Si;1;27/10/17;11:34:00;58633.0000000;58639.0000000;58609.0000000;58610.0000000;13297
SPFB.Si;1;27/10/17;11:35:00;58610.0000000;58624.0000000;58605.0000000;58617.0000000;3580
SPFB.Si;1;27/10/17;11:36:00;58617.0000000;58643.0000000;58616.0000000;58637.0000000;2712
SPFB.Si;1;27/10/17;11:37:00;58636.0000000;58649.0000000;58636.0000000;58639.0000000;3151
SPFB.Si;1;27/10/17;11:38:00;58639.0000000;58643.0000000;58632.0000000;58643.0000000;2771
SPFB.Si;1;27/10/17;11:39:00;58641.0000000;58656.0000000;58626.0000000;58626.0000000;3765
SPFB.Si;1;27/10/17;11:40:00;58627.0000000;58632.0000000;58617.0000000;58623.0000000;3289
SPFB.Si;1;27/10/17;11:41:00;58623.0000000;58629.0000000;58610.0000000;58611.0000000;2103
SPFB.Si;1;27/10/17;11:42:00;58610.0000000;58642.0000000;58610.0000000;58638.0000000;3076
SPFB.Si;1;27/10/17;11:43:00;58638.0000000;58644.0000000;58622.0000000;58632.0000000;4864
SPFB.Si;1;27/10/17;11:44:00;58632.0000000;58646.0000000;58632.0000000;58641.0000000;1396
SPFB.Si;1;27/10/17;11:45:00;58642.0000000;58648.0000000;58634.0000000;58644.0000000;805
SPFB.Si;1;27/10/17;11:46:00;58644.0000000;58648.0000000;58642.0000000;58645.0000000;772
SPFB.Si;1;27/10/17;11:47:00;58645.0000000;58648.0000000;58636.0000000;58639.0000000;554
SPFB.Si;1;27/10/17;11:48:00;58639.0000000;58639.0000000;58627.0000000;58627.0000000;759
