<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si;1;20/03/20;10:01:00;80397.0000000;80397.0000000;79180.0000000;79318.0000000;22301
SPFB.Si;1;20/03/20;10:02:00;79316.0000000;79319.0000000;79200.0000000;79256.0000000;7733
SPFB.Si;1;20/03/20;10:03:00;79255.0000000;79399.0000000;79248.0000000;79348.0000000;9901
SPFB.Si;1;20/03/20;10:04:00;79348.0000000;79426.0000000;79327.0000000;79389.0000000;10727
SPFB.Si;1;20/03/20;10:05:00;79389.0000000;79419.0000000;79353.0000000;79372.0000000;5316
SPFB.Si;1;20/03/20;10:06:00;79373.0000000;79423.0000000;79353.0000000;79415.0000000;5478
SPFB.Si;1;20/03/20;10:07:00;79420.0000000;79524.0000000;79415.0000000;79442.0000000;9588
SPFB.Si;1;20/03/20;10:08:00;79459.0000000;79575.0000000;79443.0000000;79561.0000000;5590
SPFB.Si;1;20/03/20;10:09:00;79568.0000000;79600.0000000;79540.0000000;79555.0000000;4810
SPFB.Si;1;20/03/20;10:10:00;79563.0000000;79743.0000000;79552.0000000;79718.0000000;11324
SPFB.Si;1;20/03/20;10:11:00;79715.0000000;79844.0000000;79679.0000000;79800.0000000;11326
SPFB.Si;1;20/03/20;10:12:00;79807.0000000;80000.0000000;79787.0000000;79980.0000000;24279
SPFB.Si;1;20/03/20;10:13:00;79980.0000000;80200.0000000;79971.0000000;80031.0000000;26172
SPFB.Si;1;20/03/20;10:14:00;80029.0000000;80046.0000000;79907.0000000;79908.0000000;13028
SPFB.Si;1;20/03/20;10:15:00;79909.0000000;79928.0000000;79800.0000000;79850.0000000;11118
SPFB.Si;1;20/03/20;10:16:00;79849.0000000;79904.0000000;79800.0000000;79901.0000000;6519
SPFB.Si;1;20/03/20;10:17:00;79892.0000000;79903.0000000;79650.0000000;79656.0000000;10875
SPFB.Si;1;20/03/20;10:18:00;79656.0000000;79703.0000000;79561.0000000;79690.0000000;9915
SPFB.Si;1;20/03/20;10:19:00;79691.0000000;79781.0000000;79689.0000000;79738.0000000;6837
SPFB.Si;1;20/03/20;10:20:00;79740.0000000;79750.0000000;79680.0000000;79682.0000000;7647
SPFB.Si;1;20/03/20;10:21:00;79682.0000000;79776.0000000;79682.0000000;79711.0000000;3822
SPFB.Si;1;20/03/20;10:22:00;79718.0000000;79727.0000000;79620.0000000;79629.0000000;4528
SPFB.Si;1;20/03/20;10:23:00;79629.0000000;79716.0000000;79607.0000000;79695.0000000;5274
SPFB.Si;1;20/03/20;10:24:00;79693.0000000;79705.0000000;79588.0000000;79596.0000000;3943
SPFB.Si;1;20/03/20;10:25:00;79605.0000000;79614.0000000;79566.0000000;79582.0000000;1604
SPFB.Si;1;20/03/20;10:26:00;79584.0000000;79589.0000000;79435.0000000;79435.0000000;7849
SPFB.Si;1;20/03/20;10:27:00;79436.0000000;79468.0000000;79382.0000000;79385.0000000;6529
SPFB.Si;1;20/03/20;10:28:00;79390.0000000;79391.0000000;79243.0000000;79271.0000000;10204
SPFB.Si;1;20/03/20;10:29:00;79260.0000000;79270.0000000;79185.0000000;79212.0000000;16873
SPFB.Si;1;20/03/20;10:30:00;79209.0000000;79284.0000000;79199.0000000;79270.0000000;8836
SPFB.Si;1;20/03/20;10:31:00;79276.0000000;79276.0000000;79200.0000000;79234.0000000;8174
SPFB.Si;1;20/03/20;10:32:00;79234.0000000;79264.0000000;79213.0000000;79249.0000000;6099
SPFB.Si;1;20/03/20;10:33:00;79250.0000000;79464.0000000;79250.0000000;79363.0000000;15374
SPFB.Si;1;20/03/20;10:34:00;79363.0000000;79457.0000000;79308.0000000;79396.0000000;11348
SPFB.Si;1;20/03/20;10:35:00;79401.0000000;79422.0000000;79320.0000000;79419.0000000;4674
SPFB.Si;1;20/03/20;10:36:00;79418.0000000;79525.0000000;79375.0000000;79404.0000000;9257
SPFB.Si;1;20/03/20;10:37:00;79405.0000000;79420.0000000;79315.0000000;79342.0000000;5171
SPFB.Si;1;20/03/20;10:38:00;79343.0000000;79361.0000000;79242.0000000;79282.0000000;9852
SPFB.Si;1;20/03/20;10:39:00;79286.0000000;79300.0000000;79240.0000000;79250.0000000;5335
SPFB.Si;1;20/03/20;10:40:00;79247.0000000;79353.0000000;79225.0000000;79328.0000000;8983
