<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si;1;16/12/16;10:01:00;62840.0000000;62886.0000000;62801.0000000;62879.0000000;9806
SPFB.Si;1;16/12/16;10:02:00;62878.0000000;62901.0000000;62807.0000000;62839.0000000;12541
SPFB.Si;1;16/12/16;10:03:00;62840.0000000;62866.0000000;62826.0000000;62863.0000000;5748
SPFB.Si;1;16/12/16;10:04:00;62863.0000000;62921.0000000;62842.0000000;62842.0000000;6950
SPFB.Si;1;16/12/16;10:05:00;62843.0000000;62876.0000000;62843.0000000;62871.0000000;2015
SPFB.Si;1;16/12/16;10:06:00;62868.0000000;62911.0000000;62867.0000000;62898.0000000;4804
SPFB.Si;1;16/12/16;10:07:00;62897.0000000;62912.0000000;62890.0000000;62912.0000000;2836
SPFB.Si;1;16/12/16;10:08:00;62912.0000000;62948.0000000;62900.0000000;62942.0000000;7982
SPFB.Si;1;16/12/16;10:09:00;62942.0000000;62981.0000000;62932.0000000;62951.0000000;8045
SPFB.Si;1;16/12/16;10:10:00;62946.0000000;62961.0000000;62907.0000000;62921.0000000;3574
SPFB.Si;1;16/12/16;10:11:00;62920.0000000;62926.0000000;62892.0000000;62906.0000000;3363
SPFB.Si;1;16/12/16;10:12:00;62906.0000000;62916.0000000;62893.0000000;62898.0000000;2109
SPFB.Si;1;16/12/16;10:13:00;62898.0000000;62931.0000000;62894.0000000;62922.0000000;3782
SPFB.Si;1;16/12/16;10:14:00;62926.0000000;62932.0000000;62903.0000000;62912.0000000;3338
SPFB.Si;1;16/12/16;10:15:00;62914.0000000;62919.0000000;62875.0000000;62894.0000000;6116
SPFB.Si;1;16/12/16;10:16:00;62894.0000000;62940.0000000;62890.0000000;62910.0000000;7247
SPFB.Si;1;16/12/16;10:17:00;62908.0000000;62922.0000000;62899.0000000;62915.0000000;1447
SPFB.Si;1;16/12/16;10:18:00;62916.0000000;62917.0000000;62901.0000000;62914.0000000;2785
SPFB.Si;1;16/12/16;10:19:00;62910.0000000;62928.0000000;62907.0000000;62924.0000000;1413
SPFB.Si;1;16/12/16;10:20:00;62924.0000000;62930.0000000;62910.0000000;62925.0000000;1746
SPFB.Si;1;16/12/16;10:21:00;62927.0000000;62959.0000000;62924.0000000;62955.0000000;3036
SPFB.Si;1;16/12/16;10:22:00;62955.0000000;62967.0000000;62941.0000000;62959.0000000;4151
SPFB.Si;1;16/12/16;10:23:00;62958.0000000;62987.0000000;62955.0000000;62967.0000000;4055
