<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si;1;28/07/17;10:01:00;60195.0000000;60262.0000000;60195.0000000;60230.0000000;12881
SPFB.Si;1;28/07/17;10:02:00;60225.0000000;60240.0000000;60201.0000000;60217.0000000;9376
SPFB.Si;1;28/07/17;10:03:00;60215.0000000;60227.0000000;60211.0000000;60222.0000000;3004
SPFB.Si;1;28/07/17;10:04:00;60222.0000000;60222.0000000;60175.0000000;60175.0000000;3186
SPFB.Si;1;28/07/17;10:05:00;60180.0000000;60201.0000000;60175.0000000;60192.0000000;4726
SPFB.Si;1;28/07/17;10:06:00;60192.0000000;60209.0000000;60177.0000000;60183.0000000;7242
SPFB.Si;1;28/07/17;10:07:00;60184.0000000;60196.0000000;60175.0000000;60194.0000000;3156
SPFB.Si;1;28/07/17;10:08:00;60194.0000000;60195.0000000;60184.0000000;60187.0000000;2643
SPFB.Si;1;28/07/17;10:09:00;60190.0000000;60193.0000000;60165.0000000;60172.0000000;5234
SPFB.Si;1;28/07/17;10:10:00;60173.0000000;60175.0000000;60128.0000000;60132.0000000;11351
SPFB.Si;1;28/07/17;10:11:00;60133.0000000;60157.0000000;60126.0000000;60150.0000000;6796
SPFB.Si;1;28/07/17;10:12:00;60149.0000000;60177.0000000;60147.0000000;60174.0000000;3617
SPFB.Si;1;28/07/17;10:13:00;60173.0000000;60191.0000000;60170.0000000;60184.0000000;3276
SPFB.Si;1;28/07/17;10:14:00;60184.0000000;60190.0000000;60172.0000000;60185.0000000;3489
SPFB.Si;1;28/07/17;10:15:00;60185.0000000;60189.0000000;60177.0000000;60179.0000000;1407
SPFB.Si;1;28/07/17;10:16:00;60180.0000000;60191.0000000;60180.0000000;60184.0000000;3701
SPFB.Si;1;28/07/17;10:17:00;60185.0000000;60193.0000000;60176.0000000;60181.0000000;3617
SPFB.Si;1;28/07/17;10:18:00;60184.0000000;60187.0000000;60182.0000000;60183.0000000;974
SPFB.Si;1;28/07/17;10:19:00;60182.0000000;60188.0000000;60180.0000000;60183.0000000;1017
SPFB.Si;1;28/07/17;10:20:00;60182.0000000;60191.0000000;60177.0000000;60180.0000000;1403
SPFB.Si;1;28/07/17;10:21:00;60178.0000000;60186.0000000;60171.0000000;60177.0000000;1342
SPFB.Si;1;28/07/17;10:22:00;60178.0000000;60199.0000000;60176.0000000;60193.0000000;3449
SPFB.Si;1;28/07/17;10:23:00;60192.0000000;60201.0000000;60191.0000000;60195.0000000;2515
SPFB.Si;1;28/07/17;10:24:00;60197.0000000;60214.0000000;60193.0000000;60213.0000000;4033
SPFB.Si;1;28/07/17;10:25:00;60213.0000000;60228.0000000;60207.0000000;60226.0000000;7819
SPFB.Si;1;28/07/17;10:26:00;60225.0000000;60229.0000000;60198.0000000;60199.0000000;3761
SPFB.Si;1;28/07/17;10:27:00;60200.0000000;60212.0000000;60197.0000000;60206.0000000;1442
SPFB.Si;1;28/07/17;10:28:00;60205.0000000;60208.0000000;60189.0000000;60202.0000000;2181
SPFB.Si;1;28/07/17;10:29:00;60202.0000000;60211.0000000;60198.0000000;60208.0000000;996
SPFB.Si;1;28/07/17;10:30:00;60208.0000000;60219.0000000;60200.0000000;60202.0000000;3276
SPFB.Si;1;28/07/17;10:31:00;60205.0000000;60214.0000000;60201.0000000;60214.0000000;1412
SPFB.Si;1;28/07/17;10:32:00;60212.0000000;60218.0000000;60209.0000000;60214.0000000;1055
SPFB.Si;1;28/07/17;10:33:00;60215.0000000;60220.0000000;60203.0000000;60210.0000000;766
SPFB.Si;1;28/07/17;10:34:00;60212.0000000;60213.0000000;60178.0000000;60188.0000000;2114
SPFB.Si;1;28/07/17;10:35:00;60189.0000000;60198.0000000;60187.0000000;60188.0000000;999
SPFB.Si;1;28/07/17;10:36:00;60187.0000000;60200.0000000;60184.0000000;60200.0000000;1054
SPFB.Si;1;28/07/17;10:37:00;60198.0000000;60205.0000000;60190.0000000;60201.0000000;1555
SPFB.Si;1;28/07/17;10:38:00;60203.0000000;60210.0000000;60196.0000000;60200.0000000;2269
SPFB.Si;1;28/07/17;10:39:00;60200.0000000;60208.0000000;60194.0000000;60197.0000000;1079
SPFB.Si;1;28/07/17;10:40:00;60195.0000000;60199.0000000;60194.0000000;60197.0000000;693
SPFB.Si;1;28/07/17;10:41:00;60194.0000000;60208.0000000;60193.0000000;60205.0000000;962
SPFB.Si;1;28/07/17;10:42:00;60206.0000000;60207.0000000;60196.0000000;60200.0000000;834
SPFB.Si;1;28/07/17;10:43:00;60200.0000000;60215.0000000;60200.0000000;60212.0000000;1856
SPFB.Si;1;28/07/17;10:44:00;60213.0000000;60218.0000000;60205.0000000;60210.0000000;1954
SPFB.Si;1;28/07/17;10:45:00;60210.0000000;60214.0000000;60202.0000000;60203.0000000;1046
SPFB.Si;1;28/07/17;10:46:00;60204.0000000;60211.0000000;60202.0000000;60205.0000000;948
SPFB.Si;1;28/07/17;10:47:00;60207.0000000;60212.0000000;60200.0000000;60210.0000000;1566
SPFB.Si;1;28/07/17;10:48:00;60212.0000000;60214.0000000;60208.0000000;60211.0000000;946
SPFB.Si;1;28/07/17;10:49:00;60211.0000000;60214.0000000;60204.0000000;60206.0000000;602
SPFB.Si;1;28/07/17;10:50:00;60207.0000000;60209.0000000;60202.0000000;60206.0000000;783
SPFB.Si;1;28/07/17;10:51:00;60203.0000000;60212.0000000;60202.0000000;60206.0000000;1268
SPFB.Si;1;28/07/17;10:52:00;60206.0000000;60208.0000000;60201.0000000;60208.0000000;740
SPFB.Si;1;28/07/17;10:53:00;60207.0000000;60212.0000000;60202.0000000;60202.0000000;463
SPFB.Si;1;28/07/17;10:54:00;60203.0000000;60211.0000000;60202.0000000;60209.0000000;522
SPFB.Si;1;28/07/17;10:55:00;60208.0000000;60213.0000000;60198.0000000;60200.0000000;1024
SPFB.Si;1;28/07/17;10:56:00;60199.0000000;60205.0000000;60184.0000000;60197.0000000;4028
SPFB.Si;1;28/07/17;10:57:00;60199.0000000;60200.0000000;60190.0000000;60192.0000000;1313
SPFB.Si;1;28/07/17;10:58:00;60191.0000000;60194.0000000;60183.0000000;60185.0000000;2451
SPFB.Si;1;28/07/17;10:59:00;60185.0000000;60204.0000000;60182.0000000;60199.0000000;2575
SPFB.Si;1;28/07/17;11:00:00;60200.0000000;60226.0000000;60199.0000000;60222.0000000;5539
