<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si;1;15/12/17;10:01:00;59500.0000000;59619.0000000;59500.0000000;59580.0000000;997
SPFB.Si;1;15/12/17;10:02:00;59577.0000000;59627.0000000;59572.0000000;59606.0000000;798
SPFB.Si;1;15/12/17;10:03:00;59611.0000000;59619.0000000;59601.0000000;59615.0000000;1217
SPFB.Si;1;15/12/17;10:04:00;59615.0000000;59629.0000000;59610.0000000;59629.0000000;1458
SPFB.Si;1;15/12/17;10:05:00;59629.0000000;59630.0000000;59607.0000000;59607.0000000;801
SPFB.Si;1;15/12/17;10:06:00;59606.0000000;59609.0000000;59572.0000000;59583.0000000;461
SPFB.Si;1;15/12/17;10:07:00;59584.0000000;59590.0000000;59579.0000000;59590.0000000;15
SPFB.Si;1;15/12/17;10:08:00;59590.0000000;59600.0000000;59590.0000000;59590.0000000;225
SPFB.Si;1;15/12/17;10:09:00;59590.0000000;59621.0000000;59590.0000000;59621.0000000;383
SPFB.Si;1;15/12/17;10:10:00;59625.0000000;59636.0000000;59620.0000000;59620.0000000;313
SPFB.Si;1;15/12/17;10:11:00;59620.0000000;59640.0000000;59616.0000000;59629.0000000;938
SPFB.Si;1;15/12/17;10:12:00;59627.0000000;59631.0000000;59622.0000000;59622.0000000;302
SPFB.Si;1;15/12/17;10:13:00;59619.0000000;59622.0000000;59615.0000000;59622.0000000;86
SPFB.Si;1;15/12/17;10:14:00;59616.0000000;59618.0000000;59592.0000000;59611.0000000;409
SPFB.Si;1;15/12/17;10:15:00;59612.0000000;59623.0000000;59606.0000000;59607.0000000;403
SPFB.Si;1;15/12/17;10:16:00;59612.0000000;59629.0000000;59608.0000000;59629.0000000;545
SPFB.Si;1;15/12/17;10:17:00;59626.0000000;59628.0000000;59614.0000000;59615.0000000;794
SPFB.Si;1;15/12/17;10:18:00;59619.0000000;59659.0000000;59617.0000000;59659.0000000;2560
SPFB.Si;1;15/12/17;10:19:00;59659.0000000;59669.0000000;59654.0000000;59663.0000000;539
SPFB.Si;1;15/12/17;10:20:00;59661.0000000;59669.0000000;59649.0000000;59657.0000000;795
SPFB.Si;1;15/12/17;10:21:00;59657.0000000;59660.0000000;59630.0000000;59643.0000000;1037
SPFB.Si;1;15/12/17;10:22:00;59647.0000000;59649.0000000;59634.0000000;59634.0000000;460
SPFB.Si;1;15/12/17;10:23:00;59633.0000000;59636.0000000;59625.0000000;59630.0000000;450
SPFB.Si;1;15/12/17;10:24:00;59631.0000000;59645.0000000;59630.0000000;59638.0000000;501
SPFB.Si;1;15/12/17;10:25:00;59638.0000000;59648.0000000;59638.0000000;59641.0000000;382
SPFB.Si;1;15/12/17;10:26:00;59641.0000000;59650.0000000;59640.0000000;59650.0000000;391
SPFB.Si;1;15/12/17;10:27:00;59646.0000000;59649.0000000;59600.0000000;59610.0000000;1191
SPFB.Si;1;15/12/17;10:28:00;59611.0000000;59631.0000000;59611.0000000;59626.0000000;407
SPFB.Si;1;15/12/17;10:29:00;59621.0000000;59633.0000000;59604.0000000;59609.0000000;1179
SPFB.Si;1;15/12/17;10:30:00;59609.0000000;59611.0000000;59593.0000000;59602.0000000;603
SPFB.Si;1;15/12/17;10:31:00;59601.0000000;59603.0000000;59593.0000000;59597.0000000;157
SPFB.Si;1;15/12/17;10:32:00;59596.0000000;59597.0000000;59595.0000000;59595.0000000;172
SPFB.Si;1;15/12/17;10:33:00;59595.0000000;59598.0000000;59590.0000000;59590.0000000;1080
SPFB.Si;1;15/12/17;10:34:00;59590.0000000;59590.0000000;59559.0000000;59561.0000000;837
SPFB.Si;1;15/12/17;10:35:00;59560.0000000;59568.0000000;59550.0000000;59566.0000000;323
SPFB.Si;1;15/12/17;10:36:00;59565.0000000;59580.0000000;59559.0000000;59573.0000000;144
SPFB.Si;1;15/12/17;10:37:00;59573.0000000;59579.0000000;59568.0000000;59575.0000000;78
SPFB.Si;1;15/12/17;10:38:00;59581.0000000;59587.0000000;59580.0000000;59584.0000000;56
SPFB.Si;1;15/12/17;10:39:00;59585.0000000;59585.0000000;59578.0000000;59578.0000000;13
SPFB.Si;1;15/12/17;10:40:00;59582.0000000;59594.0000000;59582.0000000;59590.0000000;43
SPFB.Si;1;15/12/17;10:41:00;59594.0000000;59596.0000000;59582.0000000;59584.0000000;394
SPFB.Si;1;15/12/17;10:42:00;59585.0000000;59586.0000000;59574.0000000;59574.0000000;200
SPFB.Si;1;15/12/17;10:43:00;59576.0000000;59589.0000000;59555.0000000;59569.0000000;488
SPFB.Si;1;15/12/17;10:44:00;59568.0000000;59583.0000000;59568.0000000;59579.0000000;218
SPFB.Si;1;15/12/17;10:45:00;59580.0000000;59580.0000000;59567.0000000;59576.0000000;187
SPFB.Si;1;15/12/17;10:46:00;59577.0000000;59580.0000000;59569.0000000;59576.0000000;288
SPFB.Si;1;15/12/17;10:47:00;59578.0000000;59598.0000000;59575.0000000;59598.0000000;208
SPFB.Si;1;15/12/17;10:48:00;59598.0000000;59599.0000000;59586.0000000;59586.0000000;95
SPFB.Si;1;15/12/17;10:49:00;59588.0000000;59591.0000000;59586.0000000;59588.0000000;197
SPFB.Si;1;15/12/17;10:50:00;59587.0000000;59588.0000000;59581.0000000;59585.0000000;324
SPFB.Si;1;15/12/17;10:51:00;59582.0000000;59590.0000000;59579.0000000;59585.0000000;208
SPFB.Si;1;15/12/17;10:52:00;59585.0000000;59585.0000000;59584.0000000;59585.0000000;41
SPFB.Si;1;15/12/17;10:53:00;59585.0000000;59590.0000000;59582.0000000;59590.0000000;98
