<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si;1;29/01/16;10:01:00;77334.0000000;77334.0000000;76261.0000000;76362.0000000;55071
SPFB.Si;1;29/01/16;10:02:00;76364.0000000;76392.0000000;76087.0000000;76103.0000000;32740
SPFB.Si;1;29/01/16;10:03:00;76098.0000000;76194.0000000;76053.0000000;76170.0000000;21769
SPFB.Si;1;29/01/16;10:04:00;76167.0000000;76328.0000000;76150.0000000;76326.0000000;24758
SPFB.Si;1;29/01/16;10:05:00;76323.0000000;76380.0000000;76297.0000000;76355.0000000;12297
SPFB.Si;1;29/01/16;10:06:00;76352.0000000;76354.0000000;76225.0000000;76297.0000000;13055
SPFB.Si;1;29/01/16;10:07:00;76292.0000000;76347.0000000;76260.0000000;76321.0000000;9257
SPFB.Si;1;29/01/16;10:08:00;76318.0000000;76347.0000000;76282.0000000;76305.0000000;7332
SPFB.Si;1;29/01/16;10:09:00;76304.0000000;76310.0000000;76237.0000000;76246.0000000;10266
SPFB.Si;1;29/01/16;10:10:00;76246.0000000;76284.0000000;76147.0000000;76152.0000000;9895
SPFB.Si;1;29/01/16;10:11:00;76155.0000000;76160.0000000;75990.0000000;76029.0000000;23840
SPFB.Si;1;29/01/16;10:12:00;76022.0000000;76035.0000000;75919.0000000;75949.0000000;20475
SPFB.Si;1;29/01/16;10:13:00;75949.0000000;75998.0000000;75923.0000000;75960.0000000;18390
SPFB.Si;1;29/01/16;10:14:00;75961.0000000;75995.0000000;75851.0000000;75889.0000000;19688
SPFB.Si;1;29/01/16;10:15:00;75884.0000000;75912.0000000;75753.0000000;75790.0000000;17145
SPFB.Si;1;29/01/16;10:16:00;75790.0000000;75851.0000000;75726.0000000;75739.0000000;26503
SPFB.Si;1;29/01/16;10:17:00;75735.0000000;75831.0000000;75724.0000000;75748.0000000;22183
SPFB.Si;1;29/01/16;10:18:00;75746.0000000;75889.0000000;75707.0000000;75821.0000000;23659
SPFB.Si;1;29/01/16;10:19:00;75822.0000000;75847.0000000;75790.0000000;75829.0000000;20770
SPFB.Si;1;29/01/16;10:20:00;75833.0000000;75864.0000000;75747.0000000;75770.0000000;12759
SPFB.Si;1;29/01/16;10:21:00;75770.0000000;75779.0000000;75650.0000000;75697.0000000;21404
SPFB.Si;1;29/01/16;10:22:00;75690.0000000;75758.0000000;75660.0000000;75670.0000000;10737
SPFB.Si;1;29/01/16;10:23:00;75667.0000000;75720.0000000;75580.0000000;75583.0000000;14458
SPFB.Si;1;29/01/16;10:24:00;75582.0000000;75600.0000000;75508.0000000;75532.0000000;13790
SPFB.Si;1;29/01/16;10:25:00;75538.0000000;75565.0000000;75481.0000000;75505.0000000;23678
SPFB.Si;1;29/01/16;10:26:00;75502.0000000;75585.0000000;75480.0000000;75548.0000000;24432
SPFB.Si;1;29/01/16;10:27:00;75540.0000000;75669.0000000;75535.0000000;75669.0000000;14675
SPFB.Si;1;29/01/16;10:28:00;75663.0000000;75705.0000000;75589.0000000;75699.0000000;9231
SPFB.Si;1;29/01/16;10:29:00;75694.0000000;75765.0000000;75675.0000000;75714.0000000;11989
SPFB.Si;1;29/01/16;10:30:00;75710.0000000;75861.0000000;75687.0000000;75852.0000000;16850
SPFB.Si;1;29/01/16;10:31:00;75850.0000000;75886.0000000;75812.0000000;75828.0000000;10516
SPFB.Si;1;29/01/16;10:32:00;75827.0000000;76010.0000000;75816.0000000;75962.0000000;20619
SPFB.Si;1;29/01/16;10:33:00;75961.0000000;76002.0000000;75875.0000000;75875.0000000;11291
