<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Eu;1;14/10/13;10:01:00;44250.0000000;44280.0000000;44250.0000000;44264.0000000;551
SPFB.Eu;1;14/10/13;10:06:00;44250.0000000;44260.0000000;44250.0000000;44260.0000000;112
SPFB.Eu;1;14/10/13;10:08:00;44259.0000000;44260.0000000;44259.0000000;44260.0000000;23
SPFB.Eu;1;14/10/13;10:09:00;44270.0000000;44270.0000000;44270.0000000;44270.0000000;10
SPFB.Eu;1;14/10/13;10:10:00;44264.0000000;44264.0000000;44260.0000000;44260.0000000;2
SPFB.Eu;1;14/10/13;10:12:00;44253.0000000;44253.0000000;44250.0000000;44250.0000000;27
SPFB.Eu;1;14/10/13;10:13:00;44242.0000000;44242.0000000;44226.0000000;44226.0000000;172
SPFB.Eu;1;14/10/13;10:14:00;44225.0000000;44225.0000000;44180.0000000;44180.0000000;73
SPFB.Eu;1;14/10/13;10:15:00;44192.0000000;44208.0000000;44191.0000000;44208.0000000;45
SPFB.Eu;1;14/10/13;10:16:00;44214.0000000;44216.0000000;44214.0000000;44216.0000000;26
SPFB.Eu;1;14/10/13;10:19:00;44220.0000000;44220.0000000;44220.0000000;44220.0000000;5
SPFB.Eu;1;14/10/13;10:21:00;44231.0000000;44233.0000000;44230.0000000;44233.0000000;28
SPFB.Eu;1;14/10/13;10:22:00;44239.0000000;44239.0000000;44239.0000000;44239.0000000;12
SPFB.Eu;1;14/10/13;10:23:00;44250.0000000;44250.0000000;44250.0000000;44250.0000000;1
SPFB.Eu;1;14/10/13;10:26:00;44250.0000000;44250.0000000;44250.0000000;44250.0000000;36
SPFB.Eu;1;14/10/13;10:27:00;44230.0000000;44230.0000000;44230.0000000;44230.0000000;9
SPFB.Eu;1;14/10/13;10:28:00;44228.0000000;44232.0000000;44228.0000000;44232.0000000;160
SPFB.Eu;1;14/10/13;10:36:00;44218.0000000;44218.0000000;44218.0000000;44218.0000000;120
SPFB.Eu;1;14/10/13;10:45:00;44225.0000000;44229.0000000;44225.0000000;44229.0000000;4
