<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Eu;1;16/06/14;10:01:00;47589.0000000;47710.0000000;47546.0000000;47671.0000000;318
SPFB.Eu;1;16/06/14;10:02:00;47670.0000000;47700.0000000;47650.0000000;47651.0000000;336
SPFB.Eu;1;16/06/14;10:03:00;47648.0000000;47660.0000000;47624.0000000;47624.0000000;211
SPFB.Eu;1;16/06/14;10:04:00;47636.0000000;47657.0000000;47556.0000000;47657.0000000;596
SPFB.Eu;1;16/06/14;10:05:00;47660.0000000;47662.0000000;47650.0000000;47653.0000000;170
SPFB.Eu;1;16/06/14;10:06:00;47649.0000000;47652.0000000;47649.0000000;47649.0000000;6
SPFB.Eu;1;16/06/14;10:07:00;47652.0000000;47667.0000000;47652.0000000;47667.0000000;182
SPFB.Eu;1;16/06/14;10:08:00;47667.0000000;47688.0000000;47659.0000000;47688.0000000;58
SPFB.Eu;1;16/06/14;10:09:00;47693.0000000;47725.0000000;47688.0000000;47722.0000000;287
SPFB.Eu;1;16/06/14;10:10:00;47718.0000000;47853.0000000;47718.0000000;47759.0000000;1296
SPFB.Eu;1;16/06/14;10:11:00;47754.0000000;47769.0000000;47748.0000000;47761.0000000;239
SPFB.Eu;1;16/06/14;10:12:00;47762.0000000;47774.0000000;47756.0000000;47760.0000000;461
SPFB.Eu;1;16/06/14;10:13:00;47760.0000000;47765.0000000;47752.0000000;47760.0000000;699
SPFB.Eu;1;16/06/14;10:14:00;47760.0000000;47813.0000000;47760.0000000;47797.0000000;48
SPFB.Eu;1;16/06/14;10:15:00;47832.0000000;47832.0000000;47807.0000000;47807.0000000;52
SPFB.Eu;1;16/06/14;10:16:00;47806.0000000;47806.0000000;47790.0000000;47790.0000000;322
SPFB.Eu;1;16/06/14;10:17:00;47798.0000000;47812.0000000;47798.0000000;47809.0000000;115
SPFB.Eu;1;16/06/14;10:18:00;47810.0000000;47841.0000000;47804.0000000;47841.0000000;331
SPFB.Eu;1;16/06/14;10:19:00;47839.0000000;47841.0000000;47822.0000000;47829.0000000;87
SPFB.Eu;1;16/06/14;10:20:00;47832.0000000;47846.0000000;47832.0000000;47842.0000000;28
SPFB.Eu;1;16/06/14;10:21:00;47842.0000000;47862.0000000;47841.0000000;47862.0000000;381
SPFB.Eu;1;16/06/14;10:22:00;47852.0000000;47880.0000000;47845.0000000;47857.0000000;319
SPFB.Eu;1;16/06/14;10:23:00;47869.0000000;47869.0000000;47849.0000000;47860.0000000;107
SPFB.Eu;1;16/06/14;10:24:00;47842.0000000;47842.0000000;47841.0000000;47841.0000000;4
SPFB.Eu;1;16/06/14;10:25:00;47849.0000000;47857.0000000;47824.0000000;47853.0000000;340
SPFB.Eu;1;16/06/14;10:26:00;47840.0000000;47846.0000000;47821.0000000;47828.0000000;117
SPFB.Eu;1;16/06/14;10:27:00;47825.0000000;47825.0000000;47806.0000000;47808.0000000;353
SPFB.Eu;1;16/06/14;10:28:00;47808.0000000;47818.0000000;47801.0000000;47818.0000000;224
SPFB.Eu;1;16/06/14;10:29:00;47814.0000000;47831.0000000;47814.0000000;47823.0000000;122
SPFB.Eu;1;16/06/14;10:30:00;47828.0000000;47832.0000000;47821.0000000;47828.0000000;18
SPFB.Eu;1;16/06/14;10:31:00;47834.0000000;47843.0000000;47824.0000000;47837.0000000;203
SPFB.Eu;1;16/06/14;10:32:00;47833.0000000;47859.0000000;47826.0000000;47844.0000000;316
SPFB.Eu;1;16/06/14;10:33:00;47844.0000000;47858.0000000;47840.0000000;47850.0000000;131
SPFB.Eu;1;16/06/14;10:34:00;47842.0000000;47847.0000000;47837.0000000;47837.0000000;171
SPFB.Eu;1;16/06/14;10:35:00;47839.0000000;47839.0000000;47833.0000000;47833.0000000;7
SPFB.Eu;1;16/06/14;10:36:00;47839.0000000;47840.0000000;47814.0000000;47814.0000000;46
SPFB.Eu;1;16/06/14;10:37:00;47820.0000000;47825.0000000;47815.0000000;47819.0000000;13
SPFB.Eu;1;16/06/14;10:38:00;47821.0000000;47821.0000000;47818.0000000;47821.0000000;23
SPFB.Eu;1;16/06/14;10:39:00;47821.0000000;47838.0000000;47820.0000000;47827.0000000;206
SPFB.Eu;1;16/06/14;10:40:00;47826.0000000;47831.0000000;47820.0000000;47831.0000000;325
SPFB.Eu;1;16/06/14;10:41:00;47827.0000000;47827.0000000;47823.0000000;47823.0000000;12
SPFB.Eu;1;16/06/14;10:42:00;47828.0000000;47835.0000000;47828.0000000;47829.0000000;10
SPFB.Eu;1;16/06/14;10:43:00;47832.0000000;47832.0000000;47829.0000000;47832.0000000;10
SPFB.Eu;1;16/06/14;10:44:00;47835.0000000;47835.0000000;47834.0000000;47835.0000000;6
SPFB.Eu;1;16/06/14;10:45:00;47838.0000000;47838.0000000;47838.0000000;47838.0000000;270
SPFB.Eu;1;16/06/14;10:46:00;47845.0000000;47847.0000000;47844.0000000;47847.0000000;9
SPFB.Eu;1;16/06/14;10:47:00;47849.0000000;47850.0000000;47849.0000000;47850.0000000;4
SPFB.Eu;1;16/06/14;10:48:00;47845.0000000;47852.0000000;47842.0000000;47842.0000000;8
SPFB.Eu;1;16/06/14;10:49:00;47843.0000000;47845.0000000;47843.0000000;47843.0000000;15
SPFB.Eu;1;16/06/14;10:50:00;47845.0000000;47848.0000000;47845.0000000;47848.0000000;52
SPFB.Eu;1;16/06/14;10:51:00;47854.0000000;47854.0000000;47846.0000000;47846.0000000;19
SPFB.Eu;1;16/06/14;10:52:00;47854.0000000;47857.0000000;47851.0000000;47857.0000000;32
SPFB.Eu;1;16/06/14;10:53:00;47857.0000000;47867.0000000;47857.0000000;47867.0000000;37
SPFB.Eu;1;16/06/14;10:54:00;47863.0000000;47874.0000000;47863.0000000;47873.0000000;103
SPFB.Eu;1;16/06/14;10:55:00;47875.0000000;47881.0000000;47875.0000000;47881.0000000;7
SPFB.Eu;1;16/06/14;10:56:00;47885.0000000;47886.0000000;47871.0000000;47871.0000000;374
SPFB.Eu;1;16/06/14;10:57:00;47870.0000000;47879.0000000;47866.0000000;47879.0000000;50
SPFB.Eu;1;16/06/14;10:58:00;47878.0000000;47884.0000000;47867.0000000;47867.0000000;120
SPFB.Eu;1;16/06/14;10:59:00;47867.0000000;47880.0000000;47865.0000000;47873.0000000;250
SPFB.Eu;1;16/06/14;11:00:00;47877.0000000;47890.0000000;47858.0000000;47860.0000000;119
SPFB.Eu;1;16/06/14;11:01:00;47863.0000000;47869.0000000;47850.0000000;47850.0000000;1271
SPFB.Eu;1;16/06/14;11:02:00;47850.0000000;47855.0000000;47840.0000000;47840.0000000;28
SPFB.Eu;1;16/06/14;11:03:00;47844.0000000;47850.0000000;47838.0000000;47846.0000000;16
SPFB.Eu;1;16/06/14;11:04:00;47841.0000000;47850.0000000;47841.0000000;47846.0000000;25
SPFB.Eu;1;16/06/14;11:05:00;47840.0000000;47840.0000000;47830.0000000;47832.0000000;147
SPFB.Eu;1;16/06/14;11:06:00;47830.0000000;47835.0000000;47820.0000000;47828.0000000;984
SPFB.Eu;1;16/06/14;11:07:00;47828.0000000;47844.0000000;47825.0000000;47842.0000000;416
SPFB.Eu;1;16/06/14;11:08:00;47845.0000000;47845.0000000;47830.0000000;47830.0000000;11
SPFB.Eu;1;16/06/14;11:10:00;47832.0000000;47832.0000000;47820.0000000;47823.0000000;200
SPFB.Eu;1;16/06/14;11:11:00;47824.0000000;47838.0000000;47818.0000000;47836.0000000;79
SPFB.Eu;1;16/06/14;11:12:00;47836.0000000;47855.0000000;47834.0000000;47853.0000000;236
SPFB.Eu;1;16/06/14;11:13:00;47840.0000000;47854.0000000;47840.0000000;47851.0000000;13
SPFB.Eu;1;16/06/14;11:14:00;47840.0000000;47844.0000000;47840.0000000;47843.0000000;10
SPFB.Eu;1;16/06/14;11:16:00;47838.0000000;47840.0000000;47837.0000000;47837.0000000;25
SPFB.Eu;1;16/06/14;11:17:00;47830.0000000;47849.0000000;47830.0000000;47834.0000000;66
