<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Eu;1;16/06/17;11:33:00;66050.0000000;66050.0000000;66050.0000000;66050.0000000;55
SPFB.Eu;1;16/06/17;11:34:00;66053.0000000;66053.0000000;66047.0000000;66047.0000000;12
SPFB.Eu;1;16/06/17;11:35:00;66047.0000000;66075.0000000;66047.0000000;66075.0000000;14
SPFB.Eu;1;16/06/17;11:36:00;66076.0000000;66089.0000000;66075.0000000;66082.0000000;32
SPFB.Eu;1;16/06/17;11:37:00;66088.0000000;66088.0000000;66088.0000000;66088.0000000;4
SPFB.Eu;1;16/06/17;11:38:00;66082.0000000;66082.0000000;66082.0000000;66082.0000000;2
SPFB.Eu;1;16/06/17;11:39:00;66085.0000000;66089.0000000;66085.0000000;66089.0000000;8
SPFB.Eu;1;16/06/17;11:40:00;66092.0000000;66092.0000000;66092.0000000;66092.0000000;7
SPFB.Eu;1;16/06/17;11:41:00;66101.0000000;66106.0000000;66091.0000000;66106.0000000;33
SPFB.Eu;1;16/06/17;11:42:00;66105.0000000;66106.0000000;66105.0000000;66106.0000000;3
SPFB.Eu;1;16/06/17;11:43:00;66106.0000000;66116.0000000;66106.0000000;66116.0000000;175
SPFB.Eu;1;16/06/17;11:44:00;66115.0000000;66116.0000000;66107.0000000;66107.0000000;105
SPFB.Eu;1;16/06/17;11:45:00;66112.0000000;66121.0000000;66112.0000000;66121.0000000;42
SPFB.Eu;1;16/06/17;11:46:00;66122.0000000;66125.0000000;66112.0000000;66117.0000000;78
SPFB.Eu;1;16/06/17;11:48:00;66106.0000000;66110.0000000;66106.0000000;66110.0000000;60
SPFB.Eu;1;16/06/17;11:49:00;66104.0000000;66112.0000000;66103.0000000;66111.0000000;72
SPFB.Eu;1;16/06/17;11:51:00;66118.0000000;66119.0000000;66105.0000000;66114.0000000;51
SPFB.Eu;1;16/06/17;11:52:00;66114.0000000;66125.0000000;66111.0000000;66125.0000000;54
SPFB.Eu;1;16/06/17;11:53:00;66123.0000000;66123.0000000;66108.0000000;66108.0000000;14
SPFB.Eu;1;16/06/17;11:54:00;66116.0000000;66124.0000000;66113.0000000;66113.0000000;48
SPFB.Eu;1;16/06/17;11:55:00;66111.0000000;66111.0000000;66101.0000000;66102.0000000;160
SPFB.Eu;1;16/06/17;11:56:00;66107.0000000;66107.0000000;66096.0000000;66096.0000000;175
SPFB.Eu;1;16/06/17;11:57:00;66103.0000000;66103.0000000;66092.0000000;66092.0000000;19
SPFB.Eu;1;16/06/17;11:58:00;66102.0000000;66102.0000000;66100.0000000;66100.0000000;6
SPFB.Eu;1;16/06/17;11:59:00;66091.0000000;66096.0000000;66091.0000000;66096.0000000;3
SPFB.Eu;1;16/06/17;12:00:00;66096.0000000;66096.0000000;66096.0000000;66096.0000000;10
SPFB.Eu;1;16/06/17;12:01:00;66093.0000000;66110.0000000;66088.0000000;66110.0000000;63
SPFB.Eu;1;16/06/17;12:02:00;66101.0000000;66106.0000000;66098.0000000;66098.0000000;47
SPFB.Eu;1;16/06/17;12:03:00;66097.0000000;66105.0000000;66096.0000000;66105.0000000;26
SPFB.Eu;1;16/06/17;12:04:00;66100.0000000;66113.0000000;66100.0000000;66107.0000000;162
SPFB.Eu;1;16/06/17;12:05:00;66112.0000000;66113.0000000;66096.0000000;66096.0000000;26
SPFB.Eu;1;16/06/17;12:06:00;66090.0000000;66120.0000000;66090.0000000;66113.0000000;34
SPFB.Eu;1;16/06/17;12:07:00;66107.0000000;66107.0000000;66106.0000000;66106.0000000;2
SPFB.Eu;1;16/06/17;12:08:00;66119.0000000;66119.0000000;66108.0000000;66108.0000000;27
SPFB.Eu;1;16/06/17;12:09:00;66123.0000000;66130.0000000;66113.0000000;66130.0000000;9
SPFB.Eu;1;16/06/17;12:10:00;66129.0000000;66133.0000000;66129.0000000;66133.0000000;13
SPFB.Eu;1;16/06/17;12:11:00;66133.0000000;66155.0000000;66133.0000000;66145.0000000;286
SPFB.Eu;1;16/06/17;12:12:00;66142.0000000;66147.0000000;66140.0000000;66140.0000000;57
SPFB.Eu;1;16/06/17;12:13:00;66140.0000000;66147.0000000;66139.0000000;66139.0000000;153
SPFB.Eu;1;16/06/17;12:14:00;66141.0000000;66145.0000000;66139.0000000;66139.0000000;16
SPFB.Eu;1;16/06/17;12:15:00;66139.0000000;66145.0000000;66138.0000000;66145.0000000;54
SPFB.Eu;1;16/06/17;12:16:00;66148.0000000;66152.0000000;66142.0000000;66146.0000000;51
SPFB.Eu;1;16/06/17;12:17:00;66150.0000000;66153.0000000;66149.0000000;66153.0000000;15
SPFB.Eu;1;16/06/17;12:18:00;66144.0000000;66150.0000000;66144.0000000;66145.0000000;33
SPFB.Eu;1;16/06/17;12:19:00;66139.0000000;66143.0000000;66135.0000000;66143.0000000;21
SPFB.Eu;1;16/06/17;12:20:00;66140.0000000;66149.0000000;66140.0000000;66145.0000000;14
SPFB.Eu;1;16/06/17;12:21:00;66147.0000000;66162.0000000;66147.0000000;66148.0000000;88
SPFB.Eu;1;16/06/17;12:22:00;66149.0000000;66153.0000000;66142.0000000;66153.0000000;45
SPFB.Eu;1;16/06/17;12:23:00;66151.0000000;66154.0000000;66141.0000000;66141.0000000;61
SPFB.Eu;1;16/06/17;12:24:00;66136.0000000;66141.0000000;66135.0000000;66135.0000000;136
SPFB.Eu;1;16/06/17;12:25:00;66127.0000000;66131.0000000;66125.0000000;66131.0000000;5
SPFB.Eu;1;16/06/17;12:26:00;66115.0000000;66119.0000000;66107.0000000;66116.0000000;17
SPFB.Eu;1;16/06/17;12:27:00;66110.0000000;66111.0000000;66100.0000000;66109.0000000;77
SPFB.Eu;1;16/06/17;12:28:00;66125.0000000;66125.0000000;66125.0000000;66125.0000000;3
SPFB.Eu;1;16/06/17;12:29:00;66129.0000000;66142.0000000;66129.0000000;66142.0000000;44
SPFB.Eu;1;16/06/17;12:30:00;66130.0000000;66130.0000000;66093.0000000;66093.0000000;84
SPFB.Eu;1;16/06/17;12:31:00;66095.0000000;66103.0000000;66082.0000000;66103.0000000;83
SPFB.Eu;1;16/06/17;12:32:00;66119.0000000;66133.0000000;66119.0000000;66131.0000000;16
SPFB.Eu;1;16/06/17;12:33:00;66138.0000000;66140.0000000;66138.0000000;66138.0000000;5
SPFB.Eu;1;16/06/17;12:34:00;66142.0000000;66155.0000000;66142.0000000;66155.0000000;46
SPFB.Eu;1;16/06/17;12:35:00;66149.0000000;66159.0000000;66145.0000000;66148.0000000;29
SPFB.Eu;1;16/06/17;12:36:00;66145.0000000;66145.0000000;66128.0000000;66133.0000000;32
SPFB.Eu;1;16/06/17;12:37:00;66127.0000000;66139.0000000;66127.0000000;66138.0000000;23
SPFB.Eu;1;16/06/17;12:38:00;66146.0000000;66146.0000000;66146.0000000;66146.0000000;30
SPFB.Eu;1;16/06/17;12:41:00;66132.0000000;66138.0000000;66131.0000000;66137.0000000;15
SPFB.Eu;1;16/06/17;12:43:00;66135.0000000;66156.0000000;66135.0000000;66156.0000000;32
SPFB.Eu;1;16/06/17;12:44:00;66154.0000000;66154.0000000;66132.0000000;66132.0000000;25
SPFB.Eu;1;16/06/17;12:45:00;66140.0000000;66141.0000000;66132.0000000;66138.0000000;22
SPFB.Eu;1;16/06/17;12:46:00;66134.0000000;66143.0000000;66134.0000000;66143.0000000;5
SPFB.Eu;1;16/06/17;12:47:00;66143.0000000;66144.0000000;66120.0000000;66120.0000000;44
SPFB.Eu;1;16/06/17;12:48:00;66123.0000000;66129.0000000;66123.0000000;66129.0000000;6
SPFB.Eu;1;16/06/17;12:51:00;66128.0000000;66128.0000000;66122.0000000;66122.0000000;19
SPFB.Eu;1;16/06/17;12:52:00;66126.0000000;66126.0000000;66107.0000000;66107.0000000;32
SPFB.Eu;1;16/06/17;12:54:00;66123.0000000;66123.0000000;66120.0000000;66120.0000000;43
SPFB.Eu;1;16/06/17;12:55:00;66130.0000000;66134.0000000;66130.0000000;66134.0000000;7
