<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Eu;1;14/09/18;10:02:00;81136.0000000;81136.0000000;81136.0000000;81136.0000000;4
SPFB.Eu;1;14/09/18;10:05:00;81169.0000000;81174.0000000;81118.0000000;81118.0000000;26
SPFB.Eu;1;14/09/18;10:06:00;81108.0000000;81147.0000000;81108.0000000;81147.0000000;11
SPFB.Eu;1;14/09/18;10:11:00;81191.0000000;81191.0000000;81191.0000000;81191.0000000;12
SPFB.Eu;1;14/09/18;10:13:00;81151.0000000;81151.0000000;81150.0000000;81150.0000000;5
SPFB.Eu;1;14/09/18;10:16:00;81188.0000000;81188.0000000;81188.0000000;81188.0000000;8
SPFB.Eu;1;14/09/18;10:24:00;81201.0000000;81250.0000000;81201.0000000;81250.0000000;25
SPFB.Eu;1;14/09/18;10:25:00;81274.0000000;81300.0000000;81274.0000000;81300.0000000;20
SPFB.Eu;1;14/09/18;10:26:00;81317.0000000;81317.0000000;81317.0000000;81317.0000000;1
SPFB.Eu;1;14/09/18;10:27:00;81300.0000000;81300.0000000;81300.0000000;81300.0000000;4
SPFB.Eu;1;14/09/18;10:29:00;81310.0000000;81310.0000000;81310.0000000;81310.0000000;6
SPFB.Eu;1;14/09/18;10:30:00;81324.0000000;81324.0000000;81324.0000000;81324.0000000;1
SPFB.Eu;1;14/09/18;10:31:00;81312.0000000;81350.0000000;81311.0000000;81350.0000000;30
SPFB.Eu;1;14/09/18;10:32:00;81350.0000000;81350.0000000;81350.0000000;81350.0000000;1
SPFB.Eu;1;14/09/18;10:34:00;81343.0000000;81372.0000000;81343.0000000;81359.0000000;7
SPFB.Eu;1;14/09/18;10:35:00;81347.0000000;81347.0000000;81347.0000000;81347.0000000;150
SPFB.Eu;1;14/09/18;10:36:00;81320.0000000;81328.0000000;81307.0000000;81328.0000000;7
SPFB.Eu;1;14/09/18;10:38:00;81353.0000000;81353.0000000;81353.0000000;81353.0000000;4
SPFB.Eu;1;14/09/18;10:39:00;81300.0000000;81300.0000000;81300.0000000;81300.0000000;10
SPFB.Eu;1;14/09/18;10:41:00;81237.0000000;81261.0000000;81237.0000000;81261.0000000;4
SPFB.Eu;1;14/09/18;10:42:00;81256.0000000;81256.0000000;81256.0000000;81256.0000000;1
SPFB.Eu;1;14/09/18;10:43:00;81280.0000000;81280.0000000;81277.0000000;81277.0000000;27
SPFB.Eu;1;14/09/18;10:44:00;81292.0000000;81292.0000000;81292.0000000;81292.0000000;5
SPFB.Eu;1;14/09/18;10:46:00;81300.0000000;81300.0000000;81300.0000000;81300.0000000;1
SPFB.Eu;1;14/09/18;10:47:00;81290.0000000;81290.0000000;81290.0000000;81290.0000000;4
SPFB.Eu;1;14/09/18;10:54:00;81325.0000000;81325.0000000;81325.0000000;81325.0000000;5
SPFB.Eu;1;14/09/18;10:55:00;81329.0000000;81329.0000000;81329.0000000;81329.0000000;5
SPFB.Eu;1;14/09/18;10:57:00;81344.0000000;81344.0000000;81339.0000000;81339.0000000;10
SPFB.Eu;1;14/09/18;11:01:00;81327.0000000;81327.0000000;81327.0000000;81327.0000000;10
SPFB.Eu;1;14/09/18;11:02:00;81350.0000000;81350.0000000;81346.0000000;81346.0000000;3
SPFB.Eu;1;14/09/18;11:03:00;81350.0000000;81350.0000000;81350.0000000;81350.0000000;3
SPFB.Eu;1;14/09/18;11:04:00;81350.0000000;81375.0000000;81350.0000000;81375.0000000;6
SPFB.Eu;1;14/09/18;11:06:00;81368.0000000;81368.0000000;81368.0000000;81368.0000000;3
SPFB.Eu;1;14/09/18;11:08:00;81365.0000000;81396.0000000;81365.0000000;81396.0000000;15
SPFB.Eu;1;14/09/18;11:09:00;81397.0000000;81400.0000000;81397.0000000;81400.0000000;4
SPFB.Eu;1;14/09/18;11:11:00;81400.0000000;81425.0000000;81400.0000000;81425.0000000;8
SPFB.Eu;1;14/09/18;11:13:00;81447.0000000;81450.0000000;81447.0000000;81450.0000000;6
SPFB.Eu;1;14/09/18;11:14:00;81464.0000000;81471.0000000;81464.0000000;81471.0000000;2
SPFB.Eu;1;14/09/18;11:15:00;81474.0000000;81475.0000000;81455.0000000;81467.0000000;14
SPFB.Eu;1;14/09/18;11:16:00;81451.0000000;81456.0000000;81450.0000000;81456.0000000;26
SPFB.Eu;1;14/09/18;11:17:00;81448.0000000;81448.0000000;81425.0000000;81425.0000000;51
SPFB.Eu;1;14/09/18;11:21:00;81375.0000000;81375.0000000;81353.0000000;81353.0000000;4
SPFB.Eu;1;14/09/18;11:22:00;81311.0000000;81311.0000000;81311.0000000;81311.0000000;1
SPFB.Eu;1;14/09/18;11:23:00;81302.0000000;81302.0000000;81302.0000000;81302.0000000;1
SPFB.Eu;1;14/09/18;11:24:00;81311.0000000;81311.0000000;81311.0000000;81311.0000000;5
SPFB.Eu;1;14/09/18;11:25:00;81301.0000000;81301.0000000;81301.0000000;81301.0000000;5
SPFB.Eu;1;14/09/18;11:27:00;81325.0000000;81325.0000000;81325.0000000;81325.0000000;5
SPFB.Eu;1;14/09/18;11:28:00;81335.0000000;81335.0000000;81335.0000000;81335.0000000;5
SPFB.Eu;1;14/09/18;11:29:00;81335.0000000;81335.0000000;81335.0000000;81335.0000000;1
SPFB.Eu;1;14/09/18;11:30:00;81335.0000000;81338.0000000;81334.0000000;81334.0000000;26
SPFB.Eu;1;14/09/18;11:31:00;81334.0000000;81357.0000000;81334.0000000;81357.0000000;11
SPFB.Eu;1;14/09/18;11:32:00;81331.0000000;81331.0000000;81300.0000000;81301.0000000;26
SPFB.Eu;1;14/09/18;11:33:00;81264.0000000;81264.0000000;81264.0000000;81264.0000000;3
SPFB.Eu;1;14/09/18;11:34:00;81269.0000000;81269.0000000;81269.0000000;81269.0000000;2
SPFB.Eu;1;14/09/18;11:37:00;81325.0000000;81325.0000000;81325.0000000;81325.0000000;5
SPFB.Eu;1;14/09/18;11:38:00;81350.0000000;81350.0000000;81350.0000000;81350.0000000;5
SPFB.Eu;1;14/09/18;11:39:00;81375.0000000;81375.0000000;81352.0000000;81352.0000000;6
SPFB.Eu;1;14/09/18;11:40:00;81352.0000000;81352.0000000;81352.0000000;81352.0000000;5
SPFB.Eu;1;14/09/18;11:44:00;81370.0000000;81385.0000000;81370.0000000;81385.0000000;28
SPFB.Eu;1;14/09/18;11:46:00;81385.0000000;81390.0000000;81385.0000000;81390.0000000;12
SPFB.Eu;1;14/09/18;11:47:00;81385.0000000;81385.0000000;81385.0000000;81385.0000000;19
SPFB.Eu;1;14/09/18;11:48:00;81399.0000000;81400.0000000;81399.0000000;81400.0000000;5
SPFB.Eu;1;14/09/18;11:49:00;81400.0000000;81400.0000000;81400.0000000;81400.0000000;4
SPFB.Eu;1;14/09/18;11:50:00;81424.0000000;81424.0000000;81424.0000000;81424.0000000;2
SPFB.Eu;1;14/09/18;11:51:00;81425.0000000;81450.0000000;81425.0000000;81450.0000000;10
SPFB.Eu;1;14/09/18;11:52:00;81450.0000000;81475.0000000;81450.0000000;81475.0000000;6
SPFB.Eu;1;14/09/18;11:53:00;81475.0000000;81515.0000000;81475.0000000;81515.0000000;24
SPFB.Eu;1;14/09/18;11:54:00;81507.0000000;81507.0000000;81477.0000000;81477.0000000;2
SPFB.Eu;1;14/09/18;11:57:00;81485.0000000;81489.0000000;81484.0000000;81489.0000000;13
SPFB.Eu;1;14/09/18;11:58:00;81480.0000000;81480.0000000;81480.0000000;81480.0000000;5
SPFB.Eu;1;14/09/18;12:02:00;81505.0000000;81505.0000000;81505.0000000;81505.0000000;5
SPFB.Eu;1;14/09/18;12:04:00;81512.0000000;81512.0000000;81510.0000000;81510.0000000;100
SPFB.Eu;1;14/09/18;12:05:00;81501.0000000;81510.0000000;81501.0000000;81510.0000000;55
SPFB.Eu;1;14/09/18;12:06:00;81514.0000000;81514.0000000;81507.0000000;81507.0000000;51
SPFB.Eu;1;14/09/18;12:07:00;81500.0000000;81510.0000000;81490.0000000;81510.0000000;95
SPFB.Eu;1;14/09/18;12:10:00;81500.0000000;81500.0000000;81500.0000000;81500.0000000;48
SPFB.Eu;1;14/09/18;12:11:00;81500.0000000;81500.0000000;81500.0000000;81500.0000000;26
SPFB.Eu;1;14/09/18;12:12:00;81500.0000000;81529.0000000;81500.0000000;81500.0000000;70
SPFB.Eu;1;14/09/18;12:13:00;81500.0000000;81500.0000000;81500.0000000;81500.0000000;50
SPFB.Eu;1;14/09/18;12:14:00;81500.0000000;81500.0000000;81485.0000000;81485.0000000;42
SPFB.Eu;1;14/09/18;12:15:00;81469.0000000;81469.0000000;81469.0000000;81469.0000000;14
SPFB.Eu;1;14/09/18;12:16:00;81477.0000000;81477.0000000;81470.0000000;81470.0000000;21
SPFB.Eu;1;14/09/18;12:17:00;81466.0000000;81500.0000000;81466.0000000;81500.0000000;32
SPFB.Eu;1;14/09/18;12:20:00;81492.0000000;81492.0000000;81484.0000000;81484.0000000;32
SPFB.Eu;1;14/09/18;12:21:00;81490.0000000;81490.0000000;81490.0000000;81490.0000000;4
SPFB.Eu;1;14/09/18;12:22:00;81490.0000000;81497.0000000;81488.0000000;81488.0000000;17
SPFB.Eu;1;14/09/18;12:23:00;81495.0000000;81495.0000000;81489.0000000;81489.0000000;11
SPFB.Eu;1;14/09/18;12:24:00;81489.0000000;81504.0000000;81489.0000000;81504.0000000;2
