<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Eu;1;03/02/17;10:01:00;64645.0000000;64700.0000000;64583.0000000;64625.0000000;444
SPFB.Eu;1;03/02/17;10:02:00;64609.0000000;64658.0000000;64580.0000000;64658.0000000;225
SPFB.Eu;1;03/02/17;10:03:00;64672.0000000;64700.0000000;64641.0000000;64663.0000000;279
SPFB.Eu;1;03/02/17;10:04:00;64665.0000000;64710.0000000;64649.0000000;64649.0000000;382
SPFB.Eu;1;03/02/17;10:05:00;64647.0000000;64650.0000000;64500.0000000;64523.0000000;503
SPFB.Eu;1;03/02/17;10:06:00;64521.0000000;64576.0000000;64516.0000000;64540.0000000;85
SPFB.Eu;1;03/02/17;10:07:00;64532.0000000;64538.0000000;64500.0000000;64522.0000000;175
SPFB.Eu;1;03/02/17;10:08:00;64520.0000000;64530.0000000;64477.0000000;64494.0000000;174
SPFB.Eu;1;03/02/17;10:09:00;64484.0000000;64484.0000000;64430.0000000;64430.0000000;328
SPFB.Eu;1;03/02/17;10:10:00;64421.0000000;64446.0000000;64421.0000000;64441.0000000;133
SPFB.Eu;1;03/02/17;10:11:00;64441.0000000;64447.0000000;64373.0000000;64399.0000000;485
SPFB.Eu;1;03/02/17;10:12:00;64395.0000000;64427.0000000;64385.0000000;64400.0000000;136
SPFB.Eu;1;03/02/17;10:13:00;64370.0000000;64370.0000000;64360.0000000;64370.0000000;60
SPFB.Eu;1;03/02/17;10:14:00;64371.0000000;64407.0000000;64360.0000000;64386.0000000;173
SPFB.Eu;1;03/02/17;10:15:00;64375.0000000;64414.0000000;64374.0000000;64414.0000000;62
SPFB.Eu;1;03/02/17;10:16:00;64414.0000000;64437.0000000;64389.0000000;64400.0000000;157
SPFB.Eu;1;03/02/17;10:17:00;64388.0000000;64445.0000000;64388.0000000;64445.0000000;35
SPFB.Eu;1;03/02/17;10:18:00;64445.0000000;64450.0000000;64400.0000000;64435.0000000;171
SPFB.Eu;1;03/02/17;10:19:00;64433.0000000;64471.0000000;64433.0000000;64471.0000000;155
SPFB.Eu;1;03/02/17;10:20:00;64458.0000000;64493.0000000;64440.0000000;64462.0000000;400
SPFB.Eu;1;03/02/17;10:21:00;64461.0000000;64496.0000000;64456.0000000;64496.0000000;81
SPFB.Eu;1;03/02/17;10:22:00;64481.0000000;64492.0000000;64468.0000000;64476.0000000;167
SPFB.Eu;1;03/02/17;10:23:00;64493.0000000;64504.0000000;64405.0000000;64411.0000000;535
SPFB.Eu;1;03/02/17;10:24:00;64424.0000000;64458.0000000;64415.0000000;64453.0000000;170
SPFB.Eu;1;03/02/17;10:25:00;64449.0000000;64470.0000000;64411.0000000;64451.0000000;428
SPFB.Eu;1;03/02/17;10:26:00;64451.0000000;64477.0000000;64450.0000000;64454.0000000;143
SPFB.Eu;1;03/02/17;10:27:00;64453.0000000;64481.0000000;64450.0000000;64460.0000000;91
SPFB.Eu;1;03/02/17;10:28:00;64463.0000000;64472.0000000;64459.0000000;64466.0000000;25
SPFB.Eu;1;03/02/17;10:29:00;64475.0000000;64488.0000000;64463.0000000;64463.0000000;197
SPFB.Eu;1;03/02/17;10:30:00;64483.0000000;64494.0000000;64468.0000000;64478.0000000;203
SPFB.Eu;1;03/02/17;10:31:00;64478.0000000;64535.0000000;64475.0000000;64514.0000000;257
SPFB.Eu;1;03/02/17;10:32:00;64504.0000000;64524.0000000;64494.0000000;64513.0000000;153
SPFB.Eu;1;03/02/17;10:33:00;64512.0000000;64534.0000000;64488.0000000;64534.0000000;56
SPFB.Eu;1;03/02/17;10:34:00;64531.0000000;64539.0000000;64526.0000000;64536.0000000;14
SPFB.Eu;1;03/02/17;10:35:00;64546.0000000;64578.0000000;64545.0000000;64566.0000000;173
SPFB.Eu;1;03/02/17;10:36:00;64567.0000000;64592.0000000;64567.0000000;64592.0000000;23
SPFB.Eu;1;03/02/17;10:37:00;64600.0000000;64630.0000000;64600.0000000;64616.0000000;68
SPFB.Eu;1;03/02/17;10:38:00;64619.0000000;64619.0000000;64564.0000000;64590.0000000;108
SPFB.Eu;1;03/02/17;10:39:00;64587.0000000;64594.0000000;64566.0000000;64568.0000000;30
SPFB.Eu;1;03/02/17;10:40:00;64579.0000000;64587.0000000;64560.0000000;64581.0000000;117
SPFB.Eu;1;03/02/17;10:41:00;64581.0000000;64596.0000000;64578.0000000;64578.0000000;247
SPFB.Eu;1;03/02/17;10:42:00;64575.0000000;64584.0000000;64530.0000000;64530.0000000;548
SPFB.Eu;1;03/02/17;10:43:00;64545.0000000;64562.0000000;64518.0000000;64522.0000000;464
SPFB.Eu;1;03/02/17;10:44:00;64505.0000000;64550.0000000;64505.0000000;64526.0000000;210
SPFB.Eu;1;03/02/17;10:45:00;64525.0000000;64543.0000000;64520.0000000;64542.0000000;207
SPFB.Eu;1;03/02/17;10:46:00;64542.0000000;64587.0000000;64542.0000000;64579.0000000;293
SPFB.Eu;1;03/02/17;10:47:00;64594.0000000;64594.0000000;64573.0000000;64574.0000000;50
SPFB.Eu;1;03/02/17;10:48:00;64552.0000000;64552.0000000;64521.0000000;64533.0000000;55
SPFB.Eu;1;03/02/17;10:49:00;64528.0000000;64539.0000000;64528.0000000;64539.0000000;7
SPFB.Eu;1;03/02/17;10:50:00;64542.0000000;64580.0000000;64542.0000000;64580.0000000;41
SPFB.Eu;1;03/02/17;10:51:00;64565.0000000;64581.0000000;64559.0000000;64578.0000000;16
SPFB.Eu;1;03/02/17;10:52:00;64572.0000000;64576.0000000;64568.0000000;64568.0000000;33
SPFB.Eu;1;03/02/17;10:53:00;64578.0000000;64591.0000000;64578.0000000;64587.0000000;233
SPFB.Eu;1;03/02/17;10:54:00;64581.0000000;64581.0000000;64564.0000000;64572.0000000;23
SPFB.Eu;1;03/02/17;10:55:00;64566.0000000;64568.0000000;64514.0000000;64527.0000000;142
SPFB.Eu;1;03/02/17;10:56:00;64521.0000000;64523.0000000;64500.0000000;64517.0000000;54
SPFB.Eu;1;03/02/17;10:57:00;64527.0000000;64539.0000000;64527.0000000;64534.0000000;20
SPFB.Eu;1;03/02/17;10:58:00;64536.0000000;64551.0000000;64518.0000000;64518.0000000;220
SPFB.Eu;1;03/02/17;10:59:00;64521.0000000;64521.0000000;64517.0000000;64517.0000000;6
SPFB.Eu;1;03/02/17;11:00:00;64515.0000000;64547.0000000;64505.0000000;64544.0000000;233
SPFB.Eu;1;03/02/17;11:01:00;64544.0000000;64578.0000000;64540.0000000;64550.0000000;1502
SPFB.Eu;1;03/02/17;11:02:00;64559.0000000;64591.0000000;64559.0000000;64580.0000000;691
SPFB.Eu;1;03/02/17;11:03:00;64589.0000000;64611.0000000;64580.0000000;64600.0000000;476
SPFB.Eu;1;03/02/17;11:04:00;64611.0000000;64614.0000000;64589.0000000;64593.0000000;397
SPFB.Eu;1;03/02/17;11:05:00;64591.0000000;64595.0000000;64573.0000000;64586.0000000;115
SPFB.Eu;1;03/02/17;11:06:00;64586.0000000;64587.0000000;64577.0000000;64577.0000000;109
SPFB.Eu;1;03/02/17;11:07:00;64576.0000000;64587.0000000;64565.0000000;64580.0000000;33
SPFB.Eu;1;03/02/17;11:08:00;64585.0000000;64588.0000000;64576.0000000;64576.0000000;108
SPFB.Eu;1;03/02/17;11:09:00;64579.0000000;64596.0000000;64579.0000000;64596.0000000;86
SPFB.Eu;1;03/02/17;11:10:00;64603.0000000;64613.0000000;64600.0000000;64608.0000000;24
SPFB.Eu;1;03/02/17;11:11:00;64613.0000000;64639.0000000;64613.0000000;64620.0000000;559
SPFB.Eu;1;03/02/17;11:12:00;64612.0000000;64621.0000000;64610.0000000;64621.0000000;18
