<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Eu;1;10/09/21;07:01:00;86379.0000000;86379.0000000;86236.0000000;86237.0000000;568
SPFB.Eu;1;10/09/21;07:02:00;86234.0000000;86243.0000000;86210.0000000;86234.0000000;122
SPFB.Eu;1;10/09/21;07:03:00;86234.0000000;86240.0000000;86230.0000000;86230.0000000;32
SPFB.Eu;1;10/09/21;07:04:00;86233.0000000;86236.0000000;86227.0000000;86235.0000000;80
SPFB.Eu;1;10/09/21;07:05:00;86227.0000000;86227.0000000;86210.0000000;86210.0000000;90
SPFB.Eu;1;10/09/21;07:06:00;86210.0000000;86218.0000000;86190.0000000;86218.0000000;379
SPFB.Eu;1;10/09/21;07:07:00;86200.0000000;86200.0000000;86200.0000000;86200.0000000;1
SPFB.Eu;1;10/09/21;07:08:00;86215.0000000;86225.0000000;86204.0000000;86225.0000000;109
SPFB.Eu;1;10/09/21;07:09:00;86228.0000000;86239.0000000;86228.0000000;86239.0000000;32
SPFB.Eu;1;10/09/21;07:11:00;86235.0000000;86235.0000000;86233.0000000;86233.0000000;3
SPFB.Eu;1;10/09/21;07:12:00;86233.0000000;86238.0000000;86230.0000000;86230.0000000;17
SPFB.Eu;1;10/09/21;07:13:00;86217.0000000;86229.0000000;86213.0000000;86229.0000000;20
SPFB.Eu;1;10/09/21;07:14:00;86229.0000000;86240.0000000;86229.0000000;86240.0000000;3
SPFB.Eu;1;10/09/21;07:15:00;86240.0000000;86275.0000000;86240.0000000;86275.0000000;122
SPFB.Eu;1;10/09/21;07:16:00;86283.0000000;86283.0000000;86280.0000000;86280.0000000;11
SPFB.Eu;1;10/09/21;07:17:00;86271.0000000;86271.0000000;86246.0000000;86249.0000000;11
SPFB.Eu;1;10/09/21;07:18:00;86253.0000000;86257.0000000;86253.0000000;86257.0000000;26
SPFB.Eu;1;10/09/21;07:19:00;86262.0000000;86265.0000000;86249.0000000;86249.0000000;21
SPFB.Eu;1;10/09/21;07:20:00;86255.0000000;86256.0000000;86250.0000000;86252.0000000;8
SPFB.Eu;1;10/09/21;07:21:00;86266.0000000;86274.0000000;86264.0000000;86264.0000000;9
SPFB.Eu;1;10/09/21;07:22:00;86273.0000000;86273.0000000;86273.0000000;86273.0000000;2
SPFB.Eu;1;10/09/21;07:23:00;86265.0000000;86267.0000000;86265.0000000;86265.0000000;25
SPFB.Eu;1;10/09/21;07:24:00;86257.0000000;86257.0000000;86253.0000000;86256.0000000;52
SPFB.Eu;1;10/09/21;07:25:00;86256.0000000;86261.0000000;86250.0000000;86250.0000000;56
SPFB.Eu;1;10/09/21;07:30:00;86254.0000000;86254.0000000;86247.0000000;86247.0000000;71
SPFB.Eu;1;10/09/21;07:31:00;86250.0000000;86260.0000000;86230.0000000;86230.0000000;139
SPFB.Eu;1;10/09/21;07:32:00;86230.0000000;86232.0000000;86230.0000000;86232.0000000;4
SPFB.Eu;1;10/09/21;07:34:00;86226.0000000;86226.0000000;86225.0000000;86225.0000000;80
SPFB.Eu;1;10/09/21;07:35:00;86225.0000000;86225.0000000;86225.0000000;86225.0000000;10
SPFB.Eu;1;10/09/21;07:36:00;86222.0000000;86222.0000000;86222.0000000;86222.0000000;15
SPFB.Eu;1;10/09/21;07:40:00;86227.0000000;86227.0000000;86227.0000000;86227.0000000;1
SPFB.Eu;1;10/09/21;07:41:00;86234.0000000;86234.0000000;86234.0000000;86234.0000000;5
SPFB.Eu;1;10/09/21;07:42:00;86234.0000000;86234.0000000;86234.0000000;86234.0000000;8
SPFB.Eu;1;10/09/21;07:43:00;86238.0000000;86238.0000000;86228.0000000;86228.0000000;201
SPFB.Eu;1;10/09/21;07:45:00;86241.0000000;86241.0000000;86241.0000000;86241.0000000;1
SPFB.Eu;1;10/09/21;07:47:00;86249.0000000;86249.0000000;86249.0000000;86249.0000000;1
SPFB.Eu;1;10/09/21;07:48:00;86239.0000000;86239.0000000;86227.0000000;86227.0000000;38
SPFB.Eu;1;10/09/21;07:49:00;86235.0000000;86235.0000000;86225.0000000;86225.0000000;42
SPFB.Eu;1;10/09/21;07:50:00;86220.0000000;86225.0000000;86210.0000000;86216.0000000;141
SPFB.Eu;1;10/09/21;07:51:00;86219.0000000;86230.0000000;86217.0000000;86230.0000000;10
SPFB.Eu;1;10/09/21;07:52:00;86230.0000000;86233.0000000;86230.0000000;86233.0000000;118
SPFB.Eu;1;10/09/21;07:53:00;86224.0000000;86224.0000000;86224.0000000;86224.0000000;1
SPFB.Eu;1;10/09/21;07:54:00;86231.0000000;86231.0000000;86231.0000000;86231.0000000;5
SPFB.Eu;1;10/09/21;07:55:00;86232.0000000;86239.0000000;86231.0000000;86239.0000000;41
