<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Eu;1;14/12/18;10:01:00;76741.0000000;76741.0000000;76741.0000000;76741.0000000;20
SPFB.Eu;1;14/12/18;10:10:00;76830.0000000;76830.0000000;76830.0000000;76830.0000000;20
SPFB.Eu;1;14/12/18;10:12:00;76825.0000000;76825.0000000;76825.0000000;76825.0000000;6
SPFB.Eu;1;14/12/18;10:13:00;76825.0000000;76835.0000000;76825.0000000;76835.0000000;7
SPFB.Eu;1;14/12/18;10:14:00;76843.0000000;76843.0000000;76843.0000000;76843.0000000;1
SPFB.Eu;1;14/12/18;10:17:00;76888.0000000;76888.0000000;76888.0000000;76888.0000000;2
SPFB.Eu;1;14/12/18;10:18:00;76888.0000000;76888.0000000;76880.0000000;76880.0000000;2
SPFB.Eu;1;14/12/18;10:19:00;76884.0000000;76884.0000000;76884.0000000;76884.0000000;1
SPFB.Eu;1;14/12/18;10:20:00;76888.0000000;76889.0000000;76888.0000000;76889.0000000;3
SPFB.Eu;1;14/12/18;10:21:00;76933.0000000;76933.0000000;76933.0000000;76933.0000000;1
SPFB.Eu;1;14/12/18;10:24:00;76900.0000000;76900.0000000;76900.0000000;76900.0000000;9
SPFB.Eu;1;14/12/18;10:26:00;76934.0000000;76934.0000000;76934.0000000;76934.0000000;2
SPFB.Eu;1;14/12/18;10:27:00;76921.0000000;76921.0000000;76921.0000000;76921.0000000;1
SPFB.Eu;1;14/12/18;10:28:00;76954.0000000;76954.0000000;76954.0000000;76954.0000000;1
SPFB.Eu;1;14/12/18;10:29:00;76937.0000000;76937.0000000;76937.0000000;76937.0000000;1
SPFB.Eu;1;14/12/18;10:32:00;76927.0000000;76927.0000000;76900.0000000;76900.0000000;10
SPFB.Eu;1;14/12/18;10:33:00;76900.0000000;76905.0000000;76900.0000000;76905.0000000;6
SPFB.Eu;1;14/12/18;10:34:00;76900.0000000;76900.0000000;76900.0000000;76900.0000000;84
SPFB.Eu;1;14/12/18;10:41:00;76859.0000000;76859.0000000;76803.0000000;76814.0000000;200
SPFB.Eu;1;14/12/18;10:43:00;76878.0000000;76878.0000000;76878.0000000;76878.0000000;1
SPFB.Eu;1;14/12/18;10:44:00;76874.0000000;76874.0000000;76874.0000000;76874.0000000;1
SPFB.Eu;1;14/12/18;10:48:00;76854.0000000;76854.0000000;76783.0000000;76783.0000000;100
SPFB.Eu;1;14/12/18;10:51:00;76874.0000000;76874.0000000;76874.0000000;76874.0000000;7
SPFB.Eu;1;14/12/18;10:52:00;76856.0000000;76856.0000000;76827.0000000;76827.0000000;200
SPFB.Eu;1;14/12/18;10:54:00;76841.0000000;76841.0000000;76814.0000000;76814.0000000;100
SPFB.Eu;1;14/12/18;10:56:00;76862.0000000;76862.0000000;76809.0000000;76809.0000000;108
SPFB.Eu;1;14/12/18;10:59:00;76900.0000000;76925.0000000;76900.0000000;76925.0000000;76
SPFB.Eu;1;14/12/18;11:01:00;76906.0000000;76925.0000000;76906.0000000;76925.0000000;25
SPFB.Eu;1;14/12/18;11:02:00;76907.0000000;76907.0000000;76907.0000000;76907.0000000;1
SPFB.Eu;1;14/12/18;11:05:00;76886.0000000;76886.0000000;76844.0000000;76846.0000000;156
SPFB.Eu;1;14/12/18;11:07:00;76892.0000000;76892.0000000;76892.0000000;76892.0000000;2
SPFB.Eu;1;14/12/18;11:08:00;76908.0000000;76909.0000000;76908.0000000;76909.0000000;10
SPFB.Eu;1;14/12/18;11:10:00;76899.0000000;76899.0000000;76898.0000000;76898.0000000;3
SPFB.Eu;1;14/12/18;11:11:00;76898.0000000;76898.0000000;76896.0000000;76896.0000000;11
SPFB.Eu;1;14/12/18;11:12:00;76896.0000000;76896.0000000;76896.0000000;76896.0000000;1
SPFB.Eu;1;14/12/18;11:16:00;76901.0000000;76901.0000000;76901.0000000;76901.0000000;1
SPFB.Eu;1;14/12/18;11:18:00;76870.0000000;76870.0000000;76870.0000000;76870.0000000;146
SPFB.Eu;1;14/12/18;11:21:00;76870.0000000;76870.0000000;76870.0000000;76870.0000000;4
SPFB.Eu;1;14/12/18;11:24:00;76851.0000000;76851.0000000;76850.0000000;76850.0000000;100
SPFB.Eu;1;14/12/18;11:25:00;76870.0000000;76870.0000000;76870.0000000;76870.0000000;150
SPFB.Eu;1;14/12/18;11:26:00;76856.0000000;76856.0000000;76856.0000000;76856.0000000;2
SPFB.Eu;1;14/12/18;11:27:00;76871.0000000;76871.0000000;76871.0000000;76871.0000000;44
SPFB.Eu;1;14/12/18;11:28:00;76872.0000000;76872.0000000;76868.0000000;76868.0000000;14
SPFB.Eu;1;14/12/18;11:30:00;76854.0000000;76854.0000000;76854.0000000;76854.0000000;4
SPFB.Eu;1;14/12/18;11:31:00;76854.0000000;76855.0000000;76801.0000000;76845.0000000;231
SPFB.Eu;1;14/12/18;11:32:00;76844.0000000;76845.0000000;76844.0000000;76845.0000000;117
SPFB.Eu;1;14/12/18;11:33:00;76776.0000000;76776.0000000;76776.0000000;76776.0000000;1
SPFB.Eu;1;14/12/18;11:34:00;76779.0000000;76779.0000000;76779.0000000;76779.0000000;1
SPFB.Eu;1;14/12/18;11:35:00;76777.0000000;76777.0000000;76698.0000000;76698.0000000;201
SPFB.Eu;1;14/12/18;11:36:00;76718.0000000;76718.0000000;76718.0000000;76718.0000000;1
SPFB.Eu;1;14/12/18;11:37:00;76760.0000000;76770.0000000;76698.0000000;76698.0000000;242
SPFB.Eu;1;14/12/18;11:39:00;76720.0000000;76720.0000000;76682.0000000;76682.0000000;4
SPFB.Eu;1;14/12/18;11:40:00;76684.0000000;76690.0000000;76662.0000000;76662.0000000;15
SPFB.Eu;1;14/12/18;11:42:00;76684.0000000;76684.0000000;76684.0000000;76684.0000000;6
SPFB.Eu;1;14/12/18;11:43:00;76674.0000000;76674.0000000;76661.0000000;76661.0000000;23
SPFB.Eu;1;14/12/18;11:44:00;76660.0000000;76660.0000000;76660.0000000;76660.0000000;4
SPFB.Eu;1;14/12/18;11:45:00;76674.0000000;76674.0000000;76674.0000000;76674.0000000;4
SPFB.Eu;1;14/12/18;11:46:00;76668.0000000;76668.0000000;76661.0000000;76662.0000000;4
SPFB.Eu;1;14/12/18;11:47:00;76651.0000000;76651.0000000;76650.0000000;76650.0000000;25
SPFB.Eu;1;14/12/18;11:48:00;76648.0000000;76648.0000000;76607.0000000;76616.0000000;70
SPFB.Eu;1;14/12/18;11:50:00;76622.0000000;76622.0000000;76621.0000000;76621.0000000;3
SPFB.Eu;1;14/12/18;11:51:00;76629.0000000;76629.0000000;76607.0000000;76607.0000000;18
SPFB.Eu;1;14/12/18;11:52:00;76601.0000000;76611.0000000;76601.0000000;76611.0000000;15
SPFB.Eu;1;14/12/18;11:53:00;76611.0000000;76611.0000000;76610.0000000;76610.0000000;27
SPFB.Eu;1;14/12/18;11:54:00;76611.0000000;76628.0000000;76602.0000000;76620.0000000;27
SPFB.Eu;1;14/12/18;11:58:00;76602.0000000;76602.0000000;76550.0000000;76568.0000000;158
SPFB.Eu;1;14/12/18;11:59:00;76552.0000000;76552.0000000;76552.0000000;76552.0000000;2
