,date,key_rate_ofz2,pure_monetary_shock_ofz2,capured_monetary_shock_ofz2,news_component_ofz2,pure_monetary_shock_ofz4,capured_monetary_shock_ofz4,news_component_ofz4,pure_monetary_shock_ofz6,capured_monetary_shock_ofz6,news_component_ofz6,pure_monetary_shock_ofz10,capured_monetary_shock_ofz10,news_component_ofz10,pure_monetary_shock_ofz15,capured_monetary_shock_ofz15,news_component_ofz15,pure_monetary_shock_one_component,capured_monetary_shock_one_component,news_component_one_component,pure_monetary_shock_uip_based_usd,capured_monetary_shock_uip_based_usd,news_component_uip_based_usd,pure_monetary_shock_uip_based_eur,capured_monetary_shock_uip_based_eur,news_component_uip_based_eur
10,2020-09-18 13:30:00,9.5,0.0015836716618031,0.0043298969072164,0.0027462252454132,-0.0099517565777627,-0.0003211303789338,0.0096306261988289,-0.0083465023563398,0.0034107162504125,0.0117572186067523,0.0082881895850146,0.0102581445158381,0.0019699549308234,0.0146770131327991,0.0102155480641536,-0.0044614650686455,-0.3267415526413488,-1.3924789826216737,-1.0657374299803246,-0.36312933022141886,-0.5613716202582749,-0.19824229003685606,-0.752504326126816,-1.0198932341811136,-0.2673889080542976
11,2020-07-24 13:30:00,10.5,0.006340952001094,0.008130081300813,0.0017891292997189,0.0004398567831629,0.0061510422599384,0.0057111854767754,-0.0064055974389964,-0.0001162790697674,0.006289318369229,0.0156404105590379,0.01248322147651,-0.0031571890825279,0.0066350177396915,0.0007142857142857,-0.0059207320254058,-0.835293277939306,-1.5819178907571494,-0.7466246128178434,-0.1662032361018102,-0.3625772918765553,-0.1963740557747451,0.2412671877744556,-0.029516007222814177,-0.27078319499726977
12,2020-06-19 13:30:00,17.0,-0.0328277780280205,-0.0396311340432539,-0.0068033560152333,-0.1040298586819672,-0.129800396871717,-0.0257705381897497,-0.1208614169196179,-0.1517323775388291,-0.0308709606192111,-0.0779432656077925,-0.0863562533838657,-0.0084129877760731,-0.0839417624923403,-0.0984705882352941,-0.0145288257429537,13.414727338894425,16.06945223980458,2.654724900910157,0.33990173085883624,0.2127435651024971,-0.12715816575633912,0.15595681623869423,0.009393002659287367,-0.14656381357940687
13,2020-04-24 13:30:00,15.0,0.0095748694088209,0.002840909090909,-0.0067339603179119,0.0207943154594273,-0.0048840048840048,-0.0256783203434321,0.0303073831837221,0.0,-0.0303073831837221,0.0108580702572797,0.0071428571428571,-0.0037152131144226,0.0292155222562549,0.0174418604651162,-0.0117736617911387,-3.9048000898702897,-1.2656103126535154,2.6391897772167745,0.6556056423150947,0.5211496512388125,-0.13445599107628212,0.15319355117719058,-0.011205199964890259,-0.16439875114208083
14,2020-03-20 13:30:00,14.0,0.0076040752581212,0.004601226993865,-0.0030028482642562,0.023235568182506,0.0107991360691144,-0.0124364321133916,0.0187165778439961,0.0046728971962616,-0.0140436806477345,0.0072085189492558,0.0014306151645207,-0.0057779037847351,0.013704328672911,0.003440366972477,-0.010263961700434,-2.31061148727625,-1.1204704123372338,1.1901410749390164,0.1646511175718057,0.03366403906191621,-0.1309870785098895,-0.5064271797587673,-0.6643775318384804,-0.15795035207971309
15,2020-02-07 13:30:00,12.5,0.001584027993787,-0.0019704433497536,-0.0035544713435406,0.0145815794134703,0.0,-0.0145815794134703,0.0165030291616979,0.0,-0.0165030291616979,0.0084535038702731,0.0038961038961038,-0.0045573999741693,0.0103950588387632,0.0020345879959308,-0.0083604708428324,-1.617876507978964,-0.2205543141317792,1.397322193847185,-0.11625433801007004,-0.16009461673144415,-0.04384027872137411,0.005838233906748307,0.01425759204369332,0.008419358136945013
16,2019-12-13 13:30:00,11.5,0.0028477715374749,-0.0010060362173038,-0.0038538077547787,0.0173768073837843,0.0020470829068577,-0.0153297244769266,0.014524311015442,-0.0031315240083507,-0.0176558350237927,0.0075411971063869,0.0022396416573348,-0.0053015554490521,2.736018432466722e-05,-0.0069124423963133,-0.0069398025806379,-1.388968835942432,-0.0107111814607314,1.378257654481701,0.11203088393782883,0.031986139522935275,-0.08004474441489355,0.07340155553823413,-0.0020716469712492827,-0.07547320250948342
17,2019-10-25 13:30:00,11.0,0.0037090382811506,0.0040201005025125,0.0003110622213618,0.0174208276089114,0.0181818181818181,0.0007609905729066,-0.0004027290266472,0.0,0.0004027290266472,-0.0069466300401567,-0.0106621773288439,-0.0037155472886871,0.0010110324401449,-0.005125815470643,-0.0061368479107879,-0.2388563013173348,-0.5527208132945403,-0.3138645119772054,0.03398960919619523,-0.035369424233281835,-0.06935903342947707,0.1716558167675756,0.13699349817712392,-0.03466231859045168
18,2019-09-06 13:30:00,11.0,0.0009420407104207,9.823182711198428e-05,-0.0008438088833088,0.0125905673356915,0.0072013416198086,-0.0053892257158829,0.0015966740560829,-0.0026961964371689,-0.0042928704932518,0.0027192025259661,-0.0057808857808857,-0.0085000883068518,-0.0065483583693882,-0.0128471566219535,-0.0062987982525652,-0.0911971800845105,0.2440003092895585,0.3351974893740691,-0.8832238790600188,-0.9907635197252185,-0.10753964066519972,0.10251605633140286,-0.003911128578619137,-0.106427184910022
19,2019-07-26 13:30:00,11.0,-0.0156423654183253,-0.0166336633663366,-0.0009912979480112,0.0030775833786897,0.0,-0.0030775833786897,0.0044189692815201,0.0,-0.0044189692815201,0.0018161853802403,0.0,-0.0018161853802403,-0.0034703567189991,-0.0100444272744832,-0.006574070555484,0.9221410969996404,1.1859143190904342,0.2637732220907938,0.293098268991617,0.21901867564465313,-0.07407959334696389,0.03590698726867213,-0.012081611693720311,-0.04798859896239244
20,2019-06-14 13:30:00,11.0,0.0093492755408282,0.007070707070707,-0.0022785684701212,0.0150974221358191,0.0059779758783429,-0.0091194462574762,0.0105659765469804,0.0,-0.0105659765469804,0.0049590187648461,0.0048309178743961,-0.00012810089045,0.0203850626620501,0.0137474541751527,-0.0066376084868974,-2.499375747093981,-1.5883582474647606,0.9110174996292209,0.12065303203505252,0.02956143092311181,-0.09109160111194071,0.08002966921424773,-0.00011573522189024996,-0.08014540443613798
21,2019-04-26 13:30:00,11.0,0.001769766587019,0.0009910802775024,-0.0007786863095166,0.0032566786281575,0.0004007614467488,-0.0028559171814087,0.0099418438309672,0.0061481409192934,-0.0037937029116738,0.0133033707512016,0.0106723585912486,-0.002631012159953,0.0226874867558037,0.0163781486472478,-0.0063093381085559,-1.585514972928534,-1.2965930462299338,0.2889219266986002,0.2826053513481267,0.21633822976533212,-0.06626712158279455,-0.04033157426173288,-0.07838258319664781,-0.038051008934914934
22,2019-03-22 13:30:00,11.0,0.0019068840346339,0.0002982996917569,-0.001608584342877,0.0092695894638695,0.0021169354838709,-0.0071526539799986,0.015872297462209,0.0073099415204678,-0.0085623559417412,0.0159359195713761,0.0103251954067355,-0.0056107241646406,0.0132180512134204,0.0068486149442911,-0.0063694362691293,-1.6978890352456553,-1.122421691853151,0.5754673433925039,-0.1347594013161766,-0.24127725071903694,-0.10651784940286033,0.11066429431638458,-0.001074210673950534,-0.11173850499033512
23,2019-02-08 13:30:00,10.5,-4.525862951052732e-05,-0.0005056634304207,-0.0004604048009101,-0.0006431765168204,-0.0030624744793793,-0.0024192979625588,0.0039259559744702,0.0013246382718565,-0.0026013177026137,0.0036046782698429,-0.0024487297214569,-0.0060534079912998,0.0011728390372706,-0.0045670789724072,-0.0057399180096778,-0.0180067656065267,0.0995390593006329,0.1175458249071596,0.13547388455389053,0.04045931508581595,-0.09501456946807457,0.0928524739705735,-0.0021830737271057083,-0.0950355476976792
24,2018-12-14 13:30:00,10.5,0.0038024509791668,0.0016145307769929,-0.0021879202021739,0.0096055766109356,0.0,-0.0096055766109356,0.0163624354364586,0.0056708860759493,-0.0106915493605093,0.0070525016560081,0.0047905412292324,-0.0022619604267757,0.0071306340940277,0.0013340956737183,-0.0057965384203094,-1.604200876771346,-0.7459574716267522,0.8582434051445939,-2.4029186261373074,-2.482277952125748,-0.07935932598844023,0.06135494971781369,0.0018422292102203276,-0.05951272050759336
25,2018-10-26 13:30:00,10.0,0.0014819602272462,-0.0005966587112171,-0.0020786189384633,0.0042140821415839,-0.0034749801429706,-0.0076890622845545,0.0084634770906116,0.0,-0.0084634770906116,0.0023535256553255,-0.0012650836901518,-0.0036186093454773,0.0035813875099169,-0.0012476007677543,-0.0048289882776712,-0.7198596511978944,-0.0313088823587204,0.688550768839174,0.10361051727643611,-0.018073873056969753,-0.12168439033340586,0.14152086244102458,0.004256480133278395,-0.13726438230774618
26,2018-09-14 13:30:00,10.0,0.0012386939504782,0.0,-0.0012386939504782,0.0055792815891602,0.0,-0.0055792815891602,0.004377442394685,-0.0022217733791153,-0.0065992157738003,0.0010226114429265,-0.0042705333200913,-0.0052931447630178,-5.2820410983535696e-05,-0.0050266114725014,-0.0049737910615178,-0.2275132359511756,0.0996097598165887,0.3271229957677644,0.8690847338415719,0.7629613743639374,-0.10612335947763457,0.10851910237720055,-0.0009835909477442849,-0.10950269332494483
27,2018-07-27 13:30:00,10.0,0.0037954538739833,0.0001012248203259,-0.0036942290536574,0.0127488676271791,-0.0002041232904674,-0.0129529909176465,0.0159752588449225,0.0001049428061706,-0.0158703160387519,0.0030313595256952,-0.002452287024203,-0.0054836465498982,-0.0006401848846329,-0.0055508514441621,-0.0049106665595291,-1.2127490378883332,-0.0126628621951254,1.2000861756932075,0.03477147297598498,-0.0056187488107171946,-0.04039022178670217,-0.009579207835037871,-0.002440529226292662,0.0071386786087452095
28,2018-06-15 13:30:00,10.0,0.0023942780017033,0.0002011870033195,-0.0021930909983838,0.0101982430362184,0.0017201254679753,-0.0084781175682431,0.0121588845412274,0.0022760190357955,-0.0098828655054319,0.0030160775859663,-0.0008342022940563,-0.0038502798800226,0.0082188509728032,0.0031278748850045,-0.0050909760877987,-1.3156348763536605,-0.4273680733684827,0.8882668029851776,0.13449041840203024,0.07025905966261559,-0.06423135873941464,0.03447333313087207,0.0006129628740474402,-0.03386037025682463
29,2018-04-27 13:30:00,9.75,-0.0009881911843698,-0.0002016129032258,0.000786578281144,-0.0015832891369463,0.0001005429318318,0.0016838320687781,-0.0029987823339786,-0.0006086427267194,0.0023901396072592,0.0047743194513902,0.001,-0.0037743194513902,0.005139656400875,0.0003642987249544,-0.0047753576759206,0.1426017217925259,-0.2682450690743513,-0.4108467908668773,0.0949477610852662,0.026072571773016077,-0.06887518931225012,0.04451225919144255,0.00042544742758894176,-0.04408681176385361
30,2018-03-23 13:30:00,9.25,0.0007676568386323,0.0003012955709551,-0.0004663612676772,0.0017474633811416,-0.0007995202878273,-0.0025469836689689,0.0037243402842012,0.0010070493454179,-0.0027172909387833,0.0053576065878489,-0.0002956830277942,-0.0056532896156431,0.0145594643196013,0.0104825591903126,-0.0040769051292887,-0.6857263438735577,-0.5663627640272961,0.1193635798462615,0.29180940645622216,0.23931063347621295,-0.052498772980009205,0.01296034687270667,-0.0015716638893665893,-0.01453201076207326
31,2018-02-09 13:30:00,9.0,0.0012615389654008,0.0007035175879396,-0.0005580213774612,-0.0011304686204314,-0.0035590807402887,-0.0024286121198572,-0.0012186954811172,-0.0033800576598071,-0.0021613621786898,0.0017343746764994,-0.0042385411532774,-0.0059729158297768,-0.0019063960185722,-0.0055720653789004,-0.0036656693603281,0.0663596814454815,0.2169862113787302,0.1506265299332486,0.09083420030548443,0.01802200687657976,-0.07281219342890467,0.09162104113410703,0.03923947414789297,-0.05238156698621406
32,2017-12-15 13:30:00,9.0,0.0048771184627345,0.0053556992724333,0.0004785808096987,-0.0001399465389619,0.0002054442732408,0.0003453908122027,-0.0007477405024491,0.0,0.0007477405024491,0.0070140150953967,0.0016846695074819,-0.0053293455879148,0.0047173102445814,0.0010331548793087,-0.0036841553652727,-0.5847270076661067,-0.7477815374523298,-0.163054529786223,-0.3688858204684735,-0.43523498874740274,-0.06634916827892921,0.035643121220482424,-0.0013493613870949447,-0.03699248260757737
33,2017-10-27 13:30:00,8.5,0.0009384783971935,0.0,-0.0009384783971935,0.0090533750762841,0.0048423757288269,-0.0042109993474572,0.004293874740505,-0.000592534070709,-0.004886408811214,0.0027229451030373,-0.0008073468563931,-0.0035302919594304,0.0014318231523926,-0.0015880429705744,-0.003019866122967,-0.5779462436117977,-0.3269383119131662,0.2510079316986315,0.03425233048177974,-0.016010417957699124,-0.050262748439478866,-0.021561696910916507,-0.032030261264911486,-0.01046856435399498
34,2017-09-15 13:30:00,8.25,0.0006849012556448,0.0,-0.0006849012556448,0.0017810097413437,-0.0005901445854234,-0.0023711543267671,0.0014452880467937,-0.0009837678307919,-0.0024290558775856,0.0044269663096092,0.0001011633788568,-0.0043258029307524,0.0025136139365758,0.0,-0.0025136139365758,-0.4004300674196001,-0.2627648257435971,0.137665241676003,0.06223989274339374,-0.006018621604616237,-0.06825851434800997,0.02332183953015173,-0.015066683961634877,-0.038388523491786605
35,2017-07-28 13:32:00,7.75,0.0004711507246977,0.0007964954201513,0.0003253446954535,0.0004155727364581,0.0007904357276948,0.0003748629912366,-0.0002187268497369,0.0007858546168958,0.0010045814666327,-0.0004200339312894,0.0007289388732687,0.0011489728045581,0.002116613979173,0.0001713649216005,-0.0019452490575725,-0.1916422803492031,-0.4068079414091252,-0.2151656610599221,-0.028518171131855716,-0.09022196959759847,-0.061703798465742754,0.024660495913299173,-0.0022461444947565004,-0.026906640408055675
36,2017-06-16 13:30:00,7.5,0.0013143759183941,0.0005963029218843,-0.0007180729965098,0.0031765440906052,-0.0001954843123839,-0.0033720284029891,0.0042374973315532,0.0,-0.0042374973315532,-0.0057680470686772,-0.0051251130539644,0.0006429340147128,-0.0001034077118832,-0.0017446207526792,-0.0016412130407959,-0.1584837636616283,-0.036801377971075,0.1216823856905532,0.06260951700153886,0.006373489425485183,-0.05623602757605368,0.02407500530446444,0.0007495766794321659,-0.023325428625032275
37,2017-04-28 13:30:00,7.25,0.0057046254253616,0.0052397429560059,-0.0004648824693557,0.0024295059449799,0.0013865504605328,-0.0010429554844471,0.0037438184871844,0.0023355391202802,-0.0014082793669042,0.0025522829548621,0.0032560434139121,0.0007037604590499,0.0042411497746366,0.0028927861146266,-0.00134836366001,-0.989623766565761,-0.9433408322626078,0.0462829343031532,-0.005244900331811617,-0.053805025220518554,-0.04856012488870694,0.005583786556383721,-0.0036167329589986696,-0.00920051951538239
38,2017-03-24 13:30:00,7.25,0.0004244527552903,0.0001992825827022,-0.0002251701725881,0.0018714988478939,0.0002005615724027,-0.0016709372754912,0.0022237866230939,0.0001981571386109,-0.002025629484483,-0.0073882375318601,-0.0073418485366589,4.638899520126457e-05,-0.001439770778859,-0.0027680383834655,-0.0013282676046064,0.2034190518363625,0.10245541061852,-0.1009636412178425,0.08082085914145244,0.00891043597380652,-0.07191042316764593,0.04702787632639259,-0.0011441028942671405,-0.04817197922065973
39,2017-02-03 13:30:00,7.25,-0.0004585335360853,-0.0001000400160064,0.0003584935200789,0.0002933178409462,0.0,-0.0002933178409462,-0.0012160571689725,-0.0010712894429294,0.0001447677260431,-0.0022592021724638,-0.0036974118117317,-0.0014382096392678,-0.0010414363191604,-0.0024010756819054,-0.0013596393627449,0.2344717768897446,-0.0176008128737141,-0.2520725897634588,0.3295687916365263,0.29464376625104827,-0.03492502538547801,0.040990789490650555,0.06131600706109408,0.020325217570443525
40,2016-12-16 13:30:00,7.25,0.000820203648775,0.0,-0.000820203648775,0.0040122239304066,-0.0004039587962027,-0.0044161827266093,0.004857163852931,-0.0001977261492832,-0.0050548900022142,-0.0018173392300383,-0.0009097341554634,0.0009076050745749,0.0021663408872596,0.000781631656082,-0.0013847092311776,-0.424991736197881,-0.2420221713022059,0.1829695648956751,0.03292552229720576,-0.025173169429241277,-0.058098691726447035,0.0186676440206608,-0.00044776926952886335,-0.01911541329018966
41,2016-10-28 13:30:00,7.5,-0.0155385904213098,-0.0146336672559418,0.000904923165368,-0.0032238243264185,9.907856930545922e-05,0.0033229028957239,-0.0038553162774761,0.0,0.0038553162774761,-0.0028280909781677,-0.0040820598702114,-0.0012539688920436,0.0023574016701464,0.0006535235813092,-0.0017038780888372,1.449992656588439,1.0110375344554472,-0.4389551221329916,0.11895545830953556,0.03952203814461176,-0.0794334201649238,-0.006504547647854353,-0.07027078374061801,-0.06376623609276366
42,2016-09-16 13:29:00,7.5,0.0004123775007739,-0.0001994415636218,-0.0006118190643957,0.002192683689796,0.0,-0.002192683689796,0.0030211267143605,0.0,-0.0030211267143605,0.0026774389155637,-0.001961796592669,-0.0046392355082327,0.0004560915308547,-0.0010726161106939,-0.0015287076415486,-0.1335830764107388,-0.1531756154912837,-0.0195925390805448,-0.23531663352469973,-0.28077704101151113,-0.04546040748681139,0.011734243509961034,0.011509361560131798,-0.0002248819498292358
43,2016-07-29 13:30:00,7.75,0.002371031926479,0.00099850224663,-0.001372529679849,0.0032137361976317,-0.0029664787896766,-0.0061802149873083,0.0072065107343123,0.0,-0.0072065107343123,0.0064184436954298,-0.0010208248264597,-0.0074392685218895,0.0016024807892376,0.0,-0.0016024807892376,-0.5773656798562161,-0.2062319493042096,0.3711337305520065,-0.005174155081658423,-0.04301389326607127,-0.037839738184412844,-0.02311500583525084,-0.003733067327022499,0.019381938508228343
44,2016-06-10 13:30:00,7.75,0.0003065584482338,0.0009928514694201,0.0006862930211862,-0.0011980771567477,0.0,0.0011980771567477,-0.0025695713674129,-0.0003795066413662,0.0021900647260467,-0.0019173343461887,-0.0009861932938856,0.0009311410523031,0.0004070598378488,-0.0018108651911468,-0.0022179250289956,0.0924913094885483,-0.2386250160970321,-0.3311163255855805,-0.12696702677437605,-0.17218214973076867,-0.04521512295639264,-0.003838198711595854,0.002020612947808065,0.005858811659403919
45,2016-04-29 13:30:00,7.75,-0.0007211964438946,0.0,0.0007211964438946,-0.0032908724368584,-0.0013005202080832,0.0019903522287752,-0.0027481774127725,-0.0010978043912175,0.001650373021555,-0.0026436088358103,-0.0015281757402101,0.0011154330956002,0.0003679957735911,-0.0017228177641653,-0.0020908135377564,0.3625779851024517,-0.0998903284023592,-0.462468313504811,0.27949589984929407,0.20101501943376063,-0.07848088041553344,0.19852752507734742,0.14472185615477806,-0.05380566892256936
46,2016-03-18 13:30:00,7.75,-0.0007046791555621,-0.0004952947003467,0.0002093844552154,-0.0015368759441119,0.0,0.0015368759441119,-0.0004424925918465,0.0006008411776487,0.0010433337694952,-0.0005539665165142,0.0010580992689495,0.0016120657854637,0.0035233616818737,0.0013604120104946,-0.0021629496713791,-0.0410080110170938,-0.3273672764570565,-0.2863592654399626,0.20982031538070015,0.14060913910323358,-0.06921117627746656,0.03650695852708486,2.9125965739403015e-05,-0.03647783256134546
47,2016-01-29 13:30:00,7.5,0.0019315812503137,9.884353069091628e-05,-0.0018327377196228,0.0061195618872714,0.0,-0.0061195618872714,0.0075722215487743,-0.0003875968992248,-0.0079598184479991,-0.001401531330225,0.0005695301376364,0.0019710614678614,0.002365517556237,0.000453514739229,-0.001912002817008,-0.7062311249739323,-0.2875954127574204,0.4186357122165118,0.02562564669657648,-0.018472127792495407,-0.044097774489071886,-0.008552917913728027,-0.0030383056557339305,0.005514612257994097
48,2015-12-11 13:30:00,7.25,0.0032682186511716,0.0021627998427054,-0.0011054188084662,0.0049809574535974,0.001362132710644,-0.0036188247429534,0.0062209455682222,0.0010432473444613,-0.0051776982237609,-0.0001232057960164,0.0018537399202891,0.0019769457163055,0.000872487122274,-0.0002635046113306,-0.0011359917336046,-0.7288996002416521,-0.541436936783855,0.1874626634577971,0.2535761062562252,0.20937630371297575,-0.0441998025432494,-0.009424254987628888,-0.002749600783325812,0.0066746542043030765
49,2015-10-30 13:30:00,7.0,-0.0006201735599531,0.0,0.0006201735599531,-0.0177746945843052,-0.0175267770204479,0.0002479175638573,0.0002178280902806,0.0001947230065232,-2.3105083757479945e-05,-0.0044523416337506,-0.0016598320640499,0.0027925095697007,-0.0120727864470681,-0.0130744462874426,-0.0010016598403744,1.071309376447958,0.7018890645616179,-0.3694203118863401,-0.5643094534549009,-0.6209468882093205,-0.05663743475441959,0.01034644059707619,-0.009447678195252754,-0.019794118792328945
50,2015-07-31 13:30:00,6.5,-0.0003264316394815,0.0,0.0003264316394815,-0.000162990732167,0.0,0.000162990732167,-0.0009327128842126,-0.0009516558812333,-1.8942997020640184e-05,-0.0044309302538734,-0.0009460737937559,0.0034848564601175,-0.0036438332263767,-0.0040539266522108,-0.000410093425834,0.2213985563528586,-0.0814509013145529,-0.3028494576674115,-0.21228017251474487,-0.26733051250230055,-0.05505033998755567,-0.009996929111106383,-0.010402465869398216,-0.0004055367582918336
51,2015-06-15 13:30:00,6.25,0.0106466676978589,0.0101293751880453,-0.0005172925098136,0.0023928029829046,0.000301356102461,-0.0020914468804436,0.0036257138158284,0.0011928429423459,-0.0024328708734825,0.000226443709063,0.0035594035594035,0.0033329598503404,0.0023064966963694,0.0021297192642787,-0.0001767774320907,-1.1594466671625976,-1.191214372048194,-0.0317677048855965,-1.0595149514089195,-1.0728793448613179,-0.013364393452398343,-0.06041121381005668,0.0034270925537408514,0.06383830636379753
52,2015-04-30 13:28:00,6.0,-0.0009037694925583,-0.0016853375632001,-0.0007815680706417,-0.0004808843684562,-0.0014888337468982,-0.0010079493784419,0.0034066971798799,0.0001960784313725,-0.0032106187485074,-0.0035483114513601,-0.000189429816253,0.0033588816351071,0.0020694344466211,0.0023746200607902,0.000305185614169,-0.1538225111372974,-0.1758864790266407,-0.0220639678893432,0.45158721021793025,0.39780208492577923,-0.05378512529215102,-0.0010799320499688663,-0.014805777411872697,-0.01372584536190383
53,2015-03-13 13:28:00,6.0,0.0059153528208162,0.007578947368421,0.0016635945476048,0.0148029700118712,0.0217127741651052,0.0069098041532339,0.023489773431572,0.0308697611536728,0.0073799877221007,0.0036086574043999,0.006222913657073,0.002614256252673,-0.0114918486110533,-0.0112512785543811,0.0002405700566722,-1.2144526211800435,-2.0927858184458388,-0.8783331972657952,0.03301592686233912,0.001404599641618822,-0.0316113272207203,-0.03631491701470048,-0.0011031219805567192,0.03521179503414376
